set,path,s_over_b,s_angstrom,energy_ev_cell,energy_J_m2,relaxation
linear_profile,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.2694301256218254,0.7710052668362278,0.04769327446788666,0.10774931562543914,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.27905263010831916,0.798541169223236,0.04801251033256337,0.10847053777522403,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.2886751345948129,0.826077071610244,0.04810535242735994,0.10868028793994168,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.2982976390813067,0.8536129739972522,0.04797094710392988,0.10837663754525645,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.30792014356780045,0.8811488763842605,0.047610274547490006,0.10756180103937885,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.3175426480542942,0.9086847787712686,0.04702614274688621,0.10624212227015335,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.327165152540788,0.9362206811582768,0.04622317007166261,0.10442803512292828,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.33678765702728175,0.9637565835452848,0.045207756877280236,0.102133999370667,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.3464101615137755,0.991292485932293,0.04398804682863017,0.09937841329548554,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.3560326660002693,1.018828388319301,0.042573878882583495,0.09618350520695493,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.36565517048676305,1.0463642907063093,0.04097673109779347,0.0925752064964169,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.37527767497325676,1.0739001930933172,0.03920965763758539,0.08858300931302786,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.3849001794597506,1.1014360954803255,0.037287220494512385,0.08423981231491622,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.39452268394624435,1.1289719978673338,0.035225417589188006,0.07958175822905492,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4041451884327381,1.156507900254342,0.03304160897765834,0.07464806713792006,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4137676929192319,1.18404380264135,0.030754442937968994,0.0694808694932247,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4233901974057256,1.211579705028358,0.02838378369660692,0.06412504283448103,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.43301270189221935,1.2391156074153662,0.025950642499449936,0.05862805606352125,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4426352063787132,1.2666515098023745,0.023477113627956882,0.053039824891375625,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.45225771086520694,1.2941874121893826,0.02098631681442243,0.047412581742007236,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4618802153517007,1.3217233145763907,0.018502347318376536,0.04180076296421234,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4715027198381944,1.3492592169633988,0.016050234697154157,0.03626091568551237,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.4811252243246882,1.3767951193504069,0.013655911037449378,0.030851626040434694,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.490747728811182,1.4043310217374152,0.011346189118081225,0.025633469835526456,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5003702332976757,1.4318669241244233,0.00914875065097446,0.020668985983213192,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5099927377841695,1.4594028265114314,0.007092144404274993,0.01602267226151477,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5196152422706632,1.4869387288984395,0.0052057936521931305,0.011761002144835959,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5292377467571571,1.5144746312854476,0.003520012029022046,0.007952460621587618,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5388602512436508,1.5420105336724557,0.0020660264945855863,0.004667596078048993,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5484827557301446,1.569546436059464,0.000876005750787133,0.0019790844974340686,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5581052602166383,1.597082338446472,-1.690790772843472e-05,-3.819858264551742e-05,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5677277647031321,1.6246182408334802,-0.0005785656671553797,-0.0013071036823513395,rigid half crystals; fixed interface spacing
linear_historical_box,shockley_112,0.5773502691896258,1.652154143220488,-0.0007737808703663286,-0.0017481366116341424,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.016666666666666666,0.04772969550287362,0.00040203125731351507,0.0009069007350832952,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.03333333333333333,0.09545939100574724,0.0016080130892632547,0.003627350426484817,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.049999999999999996,0.14318908650862086,0.0036174523871256078,0.008160236721232544,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.06666666666666667,0.19091878201149448,0.006429009081321946,0.014502536694954766,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.08333333333333333,0.23864847751436813,0.01003974002005772,0.022647611195900513,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.09999999999999999,0.2863781730172417,0.014444082633184219,0.032582912197355325,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.11666666666666665,0.33410786852011537,0.01963262012585133,0.04428719732570685,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.13333333333333333,0.38183756402298896,0.025590681051865745,0.05772737078281653,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.15,0.4295672595258626,0.0322968364029349,0.07285509308507677,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.16666666666666666,0.47729695502873626,0.03972136643171083,0.08960332252807768,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.18333333333333332,0.5250266505316098,0.04782477683047048,0.10788296798754952,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.19999999999999998,0.5727563460344834,0.05655644906462074,0.1275798443462999,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.21666666666666667,0.6204860415373572,0.0658535120148901,0.14855212714852947,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.2333333333333333,0.6682157370402307,0.07564002101556415,0.17062850067709145,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.25,0.7159454325431044,0.08582652534221699,0.19360718229379587,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.26666666666666666,0.7636751280459779,0.09631009577705553,0.21725598462121865,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.2833333333333333,0.8114048235488517,0.10697486983450227,0.2413135454607066,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.3,0.8591345190517252,0.1176931536033023,0.26549181332403304,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.31666666666666665,0.906864214554599,0.12832709632421183,0.28947982494002017,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.3333333333333333,0.9545939100574725,0.13873092751521768,0.3129487517539566,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.35,1.0023236055603462,0.14875371780509927,0.335558127806503,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.36666666666666664,1.0500533010632196,0.1582425951220421,0.35696310480096566,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.3833333333333333,1.0977829965660935,0.16704631927763147,0.3768225156376418,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.39999999999999997,1.1455126920689669,0.1750190922326388,0.39480746959834795,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.4166666666666667,1.1932423875718405,0.18202446040257733,0.4106101551539439,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.43333333333333335,1.2409720830747144,0.18793915108375686,0.4239524941611047,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.44999999999999996,1.288701778577588,0.19265667895277305,0.4345942773915324,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.4666666666666666,1.3364314740804615,0.1960905616125218,0.4423404181496561,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.4833333333333333,1.3841611695833351,0.19817699569281536,0.44704698901124823,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.5,1.4318908650862088,0.19887686671281615,0.4486257556642283,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.5166666666666666,1.4796205605890822,0.19817699569281536,0.44704698901124823,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.5333333333333333,1.5273502560919558,0.19609056161252192,0.44234041814965636,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.55,1.5750799515948297,0.19265667895277283,0.4345942773915319,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.5666666666666667,1.6228096470977034,0.18793915108375686,0.4239524941611047,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.5833333333333334,1.6705393426005768,0.18202446040257728,0.4106101551539437,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6,1.7182690381034504,0.1750190922326388,0.39480746959834795,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6166666666666667,1.765998733606324,0.16704631927763156,0.37682251563764196,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6333333333333333,1.813728429109198,0.15824259512204225,0.35696310480096594,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6499999999999999,1.8614581246120712,0.14875371780509927,0.335558127806503,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6666666666666666,1.909187820114945,0.13873092751521757,0.3129487517539563,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.6833333333333332,1.9569175156178187,0.1283270963242118,0.2894798249400201,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7,2.0046472111206923,0.1176931536033023,0.26549181332403304,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7166666666666667,2.052376906623566,0.10697486983450219,0.24131354546070638,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7333333333333333,2.100106602126439,0.09631009577705547,0.2172559846212185,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.75,2.147836297629313,0.08582652534221699,0.19360718229379587,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7666666666666666,2.195565993132187,0.07564002101556438,0.17062850067709198,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7833333333333333,2.2432956886350603,0.06585351201489004,0.1485521271485293,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.7999999999999999,2.2910253841379338,0.05655644906462076,0.12757984434629996,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.8166666666666667,2.3387550796408076,0.04782477683047055,0.10788296798754968,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.8333333333333334,2.386484775143681,0.039721366431710876,0.08960332252807779,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.85,2.4342144706465545,0.03229683640293498,0.07285509308507694,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.8666666666666667,2.481944166149429,0.02559068105186582,0.057727370782816693,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.8833333333333332,2.529673861652302,0.019632620125851256,0.044287197325706684,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.8999999999999999,2.577403557155176,0.014444082633184183,0.03258291219735524,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.9166666666666666,2.6251332526580495,0.010039740020057758,0.0226476111959006,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.9333333333333332,2.672862948160923,0.006429009081321946,0.014502536694954766,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.95,2.720592643663797,0.0036174523871254807,0.008160236721232256,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.9666666666666666,2.7683223391666703,0.0016080130892632547,0.003627350426484817,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,0.9833333333333333,2.8160520346695437,0.0004020312573136055,0.0009069007350834993,rigid half crystals; fixed interface spacing
legacy_unidentified,direct_110,1.0,2.8637817301724176,-3.720615712994921e-17,-8.39295219885412e-17,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.009622504486493764,0.027556752546922962,0.00013050408708938134,0.00029439067326160267,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.01924500897298753,0.055113505093845924,0.0005079829470381325,0.0011459061943519535,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.028867513459481294,0.0826702576407689,0.0011114092765895911,0.002507113244509433,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.03849001794597506,0.11022701018769185,0.0019198178943031154,0.004330718639152512,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.04811252243246882,0.13778376273461482,0.0029123447998695923,0.0065696574377500675,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.05773502691896259,0.1653405152815378,0.004068266238752479,0.009177181065705026,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.06735753140545635,0.19289726782846073,0.005367038520650597,0.01210694713670653,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.07698003589195011,0.2204540203753837,0.00678833922674187,0.015313112407889417,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.08660254037844388,0.2480107729223067,0.00831211031929815,0.01875043002635587,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.09622504486493764,0.27556752546922963,0.009918603540374545,0.022374351939383544,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.10584754935143141,0.3031242780161526,0.011588428355881784,0.026141137046499976,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.11547005383792518,0.3306810305630756,0.01330260257009904,0.03000796537552751,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.12509255832441896,0.35823778310999854,0.015042605605808241,0.03393305827172803,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.1347150628109127,0.38579453565692146,0.016790434319158883,0.03787580430478406,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.14433756729740646,0.4133512882038444,0.018528661098010105,0.0417968903268401,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.15396007178390023,0.4409080407507674,0.020240493880587837,0.04565843686238417,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.163582576270394,0.46846479329769036,0.02190983762927508,0.04942413678061356,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.17320508075688776,0.4960215458446134,0.0235213567045262,0.05305939599829743,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.1828275852433815,0.5235782983915362,0.025060537507426563,0.05653147478864853,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.1924500897298753,0.5511350509384593,0.026513750698572133,0.05980962813445891,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.20207259421636906,0.5786918034853823,0.02786831225565948,0.06286524346160276,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.21169509870286282,0.6062485560323052,0.02911254260434352,0.06567197402622289,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2213176031893566,0.6338053085792281,0.030235823046692437,0.0682058662058464,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.23094010767585035,0.6613620611261511,0.03122864871862873,0.07044547896059904,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2405626121623441,0.6889188136730741,0.0320826773327015,0.07237199378698422,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2501851166488379,0.7164755662199971,0.032790773004085165,0.07396931358042098,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2598076211353316,0.7440323187669199,0.033347044515404475,0.07522414895290538,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2694301256218254,0.7715890713138429,0.03374687744807608,0.07612609071478091,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.27905263010831916,0.7991458238607659,0.03398695969306517,0.07666766742181606,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2886751345948129,0.8267025764076888,0.03406529995043124,0.07684438710641635,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.2982976390813067,0.8542593289546118,0.03398123893181808,0.07665476254816297,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.30792014356780045,0.8818160815015348,0.03373545309209254,0.07610031969163072,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.3175426480542942,0.9093728340484578,0.033329950831647394,0.0751855890795558,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.327165152540788,0.9369295865953807,0.03276806122799693,0.0739180804336077,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.33678765702728175,0.9644863391423038,0.03205441547088337,0.07230824077576574,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.3464101615137755,0.9920430916892268,0.031194921286648435,0.07036939673490396,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.3560326660002693,1.0195998442361498,0.03019673074302841,0.06811768192095792,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.365655170486763,1.0471565967830725,0.029068201921490178,0.06557195046551145,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.3752776749732568,1.0747133493299954,0.027818855029736363,0.06275367802053587,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.3849001794597506,1.1022701018769185,0.02645932359889558,0.05968685166917869,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.39452268394624435,1.1298268544238415,0.025001301467941033,0.056397850333396386,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4041451884327381,1.1573836069707646,0.02345748629899646,0.0529153173559748,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4137676929192319,1.1849403595176875,0.021841520392529925,0.049270026991645774,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.42339019740572564,1.2124971120646104,0.020167929578177153,0.04549474655721534,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4330127018922194,1.2400538646115336,0.01845206094720284,0.04162409596866305,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4426352063787132,1.2676106171584562,0.01671002016398893,0.03769440632861161,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.45225771086520694,1.2951673697053792,0.0149586090494675,0.03374357912724828,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4618802153517007,1.3227241222523023,0.013215264068107756,0.029810947481480533,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4715027198381944,1.3502808747992252,0.011497996273618217,0.025937140664656497,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.4811252243246882,1.3778376273461481,0.009825333178803462,0.022163952976786618,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.49074772881118195,1.405394379893071,0.008216262913085744,0.01853421777527194,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5003702332976758,1.4329511324399942,0.00669018091885839,0.01509168723272041,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5099927377841695,1.4605078849869169,0.005266839318052343,0.011880918118220904,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5196152422706632,1.4880646375338398,0.003966298953679174,0.008947163612819978,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5292377467571571,1.515621390080763,0.002808883981607565,0.006336270877806592,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5388602512436508,1.5431781426276858,0.001815138756234197,0.004094583797555965,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5484827557301446,1.570734895174609,0.0010057866235968162,0.0022688500251749817,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5581052602166383,1.5982916477215319,0.00040169010838028897,0.0009061311724866379,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5677277647031321,1.625848400268455,2.3811859757204706e-05,5.371471179085191e-05,rigid half crystals; fixed interface spacing
legacy_unidentified,shockley_112,0.5773502691896258,1.6534051528153777,-0.00010682439206865057,-0.00024097409823121372,rigid half crystals; fixed interface spacing
