a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
1.2043324574339267,0.08333333337246501,1.2043324568683962,0.08333333333333333,0.6344142966527571
1.2043324574339267,0.12500000005869752,1.2043324568683962,0.125,0.6343526816359493
1.2043324574339267,0.16666666674493003,1.2043324568683962,0.16666666666666666,0.634269614973892
1.2043324574339267,0.20833333343116253,1.2043324568683962,0.20833333333333334,0.6341689473489502
1.2043324574339267,0.25000000011739504,1.2043324568683962,0.25,0.6340562280362292
1.2043324574339267,0.2916666668036275,1.2043324568683962,0.29166666666666663,0.6339386755320824
1.2043324574339267,0.33333333348986005,1.2043324568683962,0.3333333333333333,0.633824803497749
1.2043324574339267,0.3750000001760926,1.2043324568683962,0.375,0.6337236995490692
1.2043324574339267,0.41666666686232506,1.2043324568683962,0.4166666666666667,0.6336440475597662
1.2043324574339267,0.45833333354855754,1.2043324568683962,0.4583333333333333,0.6335930577677935
1.2043324574339267,0.5000000002347901,1.2043324568683962,0.5,0.6335755042340168
1.2043324574339267,0.5416666669210226,1.2043324568683962,0.5416666666666667,0.6335930577677935
1.2043324574339267,0.583333333607255,1.2043324568683962,0.5833333333333333,0.6336440475597662
1.2043324574339267,0.6250000002934876,1.2043324568683962,0.625,0.6337236995490692
1.2043324574339267,0.6666666669797201,1.2043324568683962,0.6666666666666666,0.633824803497749
1.2043324574339267,0.7083333336659526,1.2043324568683962,0.7083333333333334,0.6339386755320824
1.2043324574339267,0.7500000003521852,1.2043324568683962,0.75,0.6340562280362292
1.2043324574339267,0.7916666670384176,1.2043324568683962,0.7916666666666666,0.6341689473489502
1.2043324574339267,0.8333333337246501,1.2043324568683962,0.8333333333333334,0.634269614973892
1.2043324574339267,0.8750000004108827,1.2043324568683962,0.875,0.6343526816359493
1.2043324574339267,0.9166666670971151,1.2043324568683962,0.9166666666666666,0.6344142966527571
1.2043324574339267,0.9583333337833476,1.2043324568683962,0.9583333333333333,0.6344520826636568
1.2043324574339267,1.0000000004695802,1.2043324568683962,1.0,0.6344648033201956
1.2519614246770763,0.0,1.25196142408918,0.0,0.7962543641912241
1.2519614246770763,0.041666666686232506,1.25196142408918,0.041666666666666664,0.7962748480809871
