frame,atoms,n_Si,n_O,composition,group,dft_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z8_force_component_RMSE_eV_A,Z14_force_component_RMSE_eV_A
103,6,2,4,Si2O4,SiO2_stoichiometry,-3543.325259091152,-42.84472256309101,0.07214419661167884,0.055394900490229625,0.12827167060231792,1.7583666217305987,2.2360679780109455e-06,6.661338147750939e-16,28,0.033752117980116715,0.06245024373422899,0.08839846960951589
104,6,2,4,Si2O4,SiO2_stoichiometry,-3541.759216614063,-41.38025164716344,0.1951026364012386,0.1453290523045523,0.49072423739468185,1.8120111313644327,1.7320508074263871e-06,1.0877919644084146e-15,28,0.016823524453209632,0.17369869651303474,0.23206171991840244
105,6,2,4,Si2O4,SiO2_stoichiometry,-3543.005686804942,-42.53325014042893,0.12937832241585065,0.10007973099352603,0.2776752482643968,1.6613782778145714,1.414213561942734e-06,6.304854800243424e-16,28,0.03240214072210771,0.13946008114876116,0.10638619490037846
106,6,2,4,Si2O4,SiO2_stoichiometry,-3542.295834262278,-41.82071361674103,0.10529997677905568,0.09683917069145188,0.17108970361741382,1.7754451646554263,5.438959822042073e-16,7.771561172376096e-16,28,0.032849470892747,0.10550226961414666,0.10489422072515157
107,6,2,4,Si2O4,SiO2_stoichiometry,-3541.969895872308,-41.497344675536034,0.10249300526131194,0.08953216389382695,0.20864057000593839,3.516191904453761,1.000000000139778e-06,3.371588483749347e-15,28,0.03242122943192882,0.1074534353199057,0.09177127469087289
108,6,2,4,Si2O4,SiO2_stoichiometry,-3541.268389197795,-40.78522111120773,0.17507954982538995,0.14465501995348787,0.29444953369536186,3.0601588893706158,4.440892098500626e-16,2.9790409838967277e-15,28,0.034190711067815016,0.12791259906254213,0.24338299099015587
109,6,2,4,Si2O4,SiO2_stoichiometry,-3542.267045840377,-41.81855470893395,0.13391736841824997,0.10142141127800626,0.27238005739557725,2.586264369895152,9.999999999177334e-07,2.3288234633381844e-15,28,0.028411218543755723,0.13778063851337996,0.12583551165668033
110,6,2,4,Si2O4,SiO2_stoichiometry,-3542.167687001789,-41.716867331928654,0.06049203937642134,0.047115839692639834,0.13376237548573672,1.8267202168828731,1.0000000002508003e-06,2.0145271352882748e-15,28,0.028799308280021307,0.06169716975358583,0.05800671489189816
111,6,2,4,Si2O4,SiO2_stoichiometry,-3542.72572422857,-42.254223155475785,0.0805803605773197,0.06725870881358914,0.16126333033971618,2.5487698429058763,8.005932084973442e-16,1.793620188084545e-15,28,0.032246208818987064,0.08671184212648263,0.06664605316428332
112,6,2,4,Si2O4,SiO2_stoichiometry,-3541.298057363806,-40.85444936144841,0.15092722830015828,0.1322223684897407,0.2758446339447118,1.9716014240660504,9.999999996956888e-07,1.2262814116578437e-15,28,0.0275973636962199,0.1603606323978223,0.13002315132715903
113,6,2,4,Si2O4,SiO2_stoichiometry,-3542.432495965455,-41.84150436152891,0.14956837181941973,0.11766921547921583,0.35338497068841535,1.6927085899248873,1.0000000002230447e-06,1.8385843027689748e-15,28,0.05216129729096627,0.13357600005522718,0.17727661426321423
114,6,2,4,Si2O4,SiO2_stoichiometry,-3541.793087578646,-41.347126322566055,0.20272086439916026,0.16306178626216003,0.4587142723804821,2.587675346017917,1.0000000002508003e-06,1.397735073462211e-15,28,0.027989572649940914,0.2031766857762406,0.2018061329647683
115,6,2,4,Si2O4,SiO2_stoichiometry,-3541.352388705598,-40.79343663780203,0.16105098775956897,0.11583833470377683,0.41783486160526184,1.8199225936222152,9.999999996956888e-07,5.661048867003676e-16,28,0.04682137460261989,0.12810559989979928,0.21210886950720287
116,6,2,4,Si2O4,SiO2_stoichiometry,-3541.763807991227,-41.41380082294317,0.1401043248237817,0.12341579917845312,0.26316943347453803,1.957149630482299,3.1401849173675503e-16,1.6764000044290905e-15,28,0.01199722468394763,0.1384103214849013,0.143432323120961
117,6,2,4,Si2O4,SiO2_stoichiometry,-3542.01910154137,-41.52151329668736,0.15892602357030763,0.12438841916482933,0.3420611176713124,3.66272609498989,1.4142135633558173e-06,2.589462819655575e-15,28,0.03659407075042509,0.17019716914237695,0.13356006190269676
118,6,2,4,Si2O4,SiO2_stoichiometry,-3542.102407022774,-41.68741611241533,0.18711332168707506,0.1376986890623207,0.4044158201331358,2.5326699216654633,1.732050807554585e-06,1.3322676295501878e-15,28,0.02282784836307054,0.1885862782991288,0.18413206329392928
119,6,2,4,Si2O4,SiO2_stoichiometry,-3541.785581862039,-41.273930186144426,0.22927599594425405,0.18071794401271477,0.49831452209298543,2.616777701244287,2.000000000279556e-06,3.0832434554370492e-15,28,0.038937975952407555,0.2227290204477609,0.24183881791277964
120,6,2,4,Si2O4,SiO2_stoichiometry,-3542.781005383791,-42.29786618788195,0.07760868919744124,0.06609010052629495,0.16499129072699725,2.1188876708581086,9.999999994736442e-07,1.7422013638940487e-15,28,0.034185895954810995,0.07223853683623585,0.08736425761348109
121,6,2,4,Si2O4,SiO2_stoichiometry,-3541.792625393255,-41.31495685427137,0.159451801893453,0.1275189584842638,0.3808584218801958,4.5797921639989605,1.0000000010279564e-06,3.4795353141469796e-15,28,0.03327411980056875,0.13488303163000823,0.19971922025134023
122,6,2,4,Si2O4,SiO2_stoichiometry,-3538.43920860349,-38.25965309752136,0.41207210432920266,0.2993573750611933,1.1694247050418878,2.6875152895061722,1.4142135616287156e-06,1.047382306668854e-15,28,-0.016411385701946557,0.2719641817896287,0.601233087201534
123,6,2,4,Si2O4,SiO2_stoichiometry,-3542.10708738117,-41.57756489096239,0.12733832998810493,0.10185053466491388,0.291944317688449,2.3791503273737242,1.000000000139778e-06,2.4424906541753444e-15,28,0.04191644500455046,0.10525913446953432,0.162745752859875
124,6,2,4,Si2O4,SiO2_stoichiometry,-3542.191396010318,-41.65524627561276,0.12622311560976582,0.09131423439504206,0.35018409228379577,1.891430228065098,1.0000000003618226e-06,7.130536482749599e-16,28,0.04302098575414348,0.08988264120984191,0.17787368091146755
125,6,2,4,Si2O4,SiO2_stoichiometry,-3541.066732010644,-40.717659666217415,0.09430377650009751,0.08169909326521571,0.1944166716240967,3.3791887593173078,1.4142135622567524e-06,3.1086244689504383e-15,28,0.011841420707720355,0.09132848247972143,0.09998911621993399
126,6,2,4,Si2O4,SiO2_stoichiometry,-3543.280589288025,-42.78561766543761,0.08935079435658255,0.07176511059814528,0.23511547996044138,1.997150064023385,1.0000000005838672e-06,1.3322676295501878e-15,28,0.036157967067865115,0.09125975242044712,0.08540496784598837
127,6,2,4,Si2O4,SiO2_stoichiometry,-3542.660628470638,-42.179465313309045,0.09809572784434976,0.07652985416196768,0.2034004670552395,2.5171263174574583,1.0000000003618226e-06,1.7763568394002505e-15,28,0.03385655619146277,0.09442731788838994,0.10504893496246466
128,6,2,4,Si2O4,SiO2_stoichiometry,-3541.480372561714,-40.94383046605506,0.1717172224785756,0.14737148870814334,0.3260982000857086,3.536270094625786,1.4142135627670324e-06,4.021398830883446e-15,28,0.04308637924642511,0.15894601811473089,0.19476329258413444
129,6,2,4,Si2O4,SiO2_stoichiometry,-3542.002290211028,-41.56527413593787,0.16025726515034658,0.1328479277904426,0.37506201761302815,2.637257667760774,1.414213561942734e-06,1.9100999153570945e-15,28,0.026498709151660194,0.14186526676342046,0.19182196243572466
130,6,2,4,Si2O4,SiO2_stoichiometry,-3541.863304247314,-41.34138160403452,0.0964071106924491,0.08488411792068155,0.2272790790018302,3.6667526987976173,1.7320508080673749e-06,2.7822109252321576e-15,28,0.04064980384983959,0.10243993235975522,0.08303682010082002
131,6,2,4,Si2O4,SiO2_stoichiometry,-3542.282235099999,-41.72972408707463,0.12393947528448251,0.10058871791126522,0.24504464717090801,1.9747782677938384,9.999999998622222e-07,1.7910412935974927e-15,28,0.045747865457355395,0.10213436044367621,0.15880845517446804
132,6,2,4,Si2O4,SiO2_stoichiometry,-3541.110751053474,-40.59327184780009,0.11299251542392814,0.09403780340223575,0.24100049014688846,1.972618515481164,6.431871827503859e-16,1.934794571241472e-15,28,0.03990923091558448,0.09898858710864343,0.13676419440024842
133,9,3,6,Si3O6,SiO2_stoichiometry,-5316.965924831804,-66.10095959320032,0.08886543692117992,0.06311815858151022,0.27546012230889727,2.1652704341188387,1.0175362097255202e-15,2.8780270159990897e-15,133,0.0,0.05063957059270712,0.1362441390223781
134,9,3,6,Si3O6,SiO2_stoichiometry,-5317.751990072045,-66.86667409811103,0.08003027007374881,0.054279460715586,0.22107594439456602,2.035507122606587,2.220446049250313e-16,1.897149936107019e-15,133,0.0022611928145247853,0.0488515121953843,0.12017317461347171
135,9,3,6,Si3O6,SiO2_stoichiometry,-5317.792348231057,-66.92089442211417,0.06379074395264252,0.048332701135941576,0.1814049098816577,2.2728305976752052,1.000000000139778e-06,3.3009303617866928e-15,133,0.0007209522599206745,0.05471163101003833,0.07887364519620998
136,9,3,6,Si3O6,SiO2_stoichiometry,-5316.874353483726,-66.06831797524711,0.06434193327016056,0.05013046850075719,0.12838762373524837,1.876395959796757,9.99999999029555e-07,1.368774871883577e-15,133,-0.006547747791655765,0.056785728028673384,0.07726846261789129
137,9,3,6,Si3O6,SiO2_stoichiometry,-5317.364973141061,-66.52481298306893,0.1350321655606637,0.10374990532459666,0.402666554840985,2.9426897204155416,1.0000000008059118e-06,4.6470493090159045e-15,133,-0.0027561200679997455,0.09334220937865591,0.19306869529944462
138,9,3,6,Si3O6,SiO2_stoichiometry,-5306.601354838451,-56.29036986073138,0.4597532354364817,0.36624293173491296,1.2601615013430354,2.606797624322304,1.0000000004728449e-06,6.165549873475622e-15,133,-0.06155336232046772,0.3473120847830979,0.6267916272655334
139,9,3,6,Si3O6,SiO2_stoichiometry,-5317.426585705526,-66.55396147526253,0.07241900463172365,0.056715205857083416,0.1963292275891919,1.848185249603483,1.0000000004173337e-06,1.683965335188277e-15,133,0.0008509990733311193,0.057549037372945165,0.09544502758364923
140,9,3,6,Si3O6,SiO2_stoichiometry,-5318.062148579261,-67.15104950413641,0.055865313858021445,0.042563494889118,0.14365028836427296,2.404678185109469,1.7320508065290049e-06,2.220446049250313e-15,133,0.005125981835640737,0.051705017632274766,0.06337177747750208
141,9,3,6,Si3O6,SiO2_stoichiometry,-5318.043513677884,-67.15143629649114,0.08186286747091796,0.06918064816627305,0.1678327326716067,2.240444280526298,1.7320508075545847e-06,3.6687789788066426e-15,133,0.0030124603099403024,0.07861022290453619,0.08800825484851695
142,9,3,6,Si3O6,SiO2_stoichiometry,-5313.120476385882,-62.33312525556188,0.11660407032084878,0.08377094623288081,0.35378862560151597,2.80845317533191,2.236067978408151e-06,9.930136612989092e-16,133,-0.008623789809246003,0.11206482314035848,0.12518976985045022
143,9,3,6,Si3O6,SiO2_stoichiometry,-5317.507082427663,-66.65115259574719,0.07106298674628338,0.05461254904799247,0.14453493854797905,2.1912815711000584,2.4494897433975106e-06,1.4087150935148696e-15,133,-0.0010039340764586137,0.05969346682609601,0.0895724527545768
144,9,3,6,Si3O6,SiO2_stoichiometry,-5316.529608760646,-65.64849297082432,0.058650977329124894,0.05261258873424403,0.09681599371023064,3.239760389835226,9.999999992515995e-07,2.082963028648268e-15,133,0.001794505690864096,0.0583009892766759,0.05934476155235954
145,9,3,6,Si3O6,SiO2_stoichiometry,-5317.080755384201,-66.19020603740617,0.0916988117038116,0.07028797610819709,0.25763381578053623,2.34759970438397,1.4142135624726402e-06,9.871780750502622e-16,133,0.0028426786879612743,0.07145175546854875,0.12253697190888435
146,9,3,6,Si3O6,SiO2_stoichiometry,-5317.916917738512,-67.04203043607349,0.05280729382328657,0.0387676166857193,0.1506662940986847,2.401689392351621,1.4142135617857248e-06,1.7342238036525468e-15,133,0.0011024515372086954,0.03151889731440298,0.07986832330145038
147,9,3,6,Si3O6,SiO2_stoichiometry,-5316.928869726885,-66.1316336832667,0.11367572115260495,0.09063845821429878,0.26083991603727386,2.606458314578652,1.732050806400807e-06,1.2560739669470201e-15,133,-0.007525466109497201,0.1105541715783614,0.11967480533486921
148,9,3,6,Si3O6,SiO2_stoichiometry,-5317.309686543564,-66.44663562731286,0.08624428874444925,0.07125772624626156,0.2061644652816328,2.310829180353258,2.2360679780109455e-06,2.3914935841127266e-15,133,-0.00021270248364639124,0.06328833796787757,0.11959684183804865
149,9,3,6,Si3O6,SiO2_stoichiometry,-5318.091848854708,-67.19737722213267,0.05877432366119591,0.0425144892618465,0.16209258997563847,2.422441081645285,1.7320508084199182e-06,1.4432899320127035e-15,133,0.0032784882190431595,0.052965868444881596,0.06893835598019458
150,9,3,6,Si3O6,SiO2_stoichiometry,-5317.549547836408,-66.661735611985,0.05375887635297452,0.04158531007620309,0.15027875598150953,2.221425141540932,1.4142135624137618e-06,2.3288234633381844e-15,133,0.0025385539799584775,0.04562340150081647,0.06713464702516729
151,9,3,6,Si3O6,SiO2_stoichiometry,-5314.262272810254,-63.3694006975005,0.17204976088817278,0.13040051219622828,0.41393961957634484,2.742601794541872,2.4494897427629656e-06,2.432376777795247e-15,133,0.0031007637944553165,0.15768352223819573,0.1976744148698691
152,9,3,6,Si3O6,SiO2_stoichiometry,-5316.880522440994,-66.03295686458563,0.08481999624600202,0.06583419882885687,0.20531819687076736,2.15711760040053,1.0000000004450893e-06,2.7012892057857038e-15,133,-0.0019332957994322442,0.07604182878175929,0.1000928361101163
153,9,3,6,Si3O6,SiO2_stoichiometry,-5317.696435442395,-66.82788250896473,0.06154176427262287,0.04923319112479855,0.1518482983642664,1.704277333946942,1.000000000139778e-06,1.1102230246251565e-15,133,0.0003986327585544637,0.043638808610025365,0.08691073015201516
154,9,3,6,Si3O6,SiO2_stoichiometry,-5317.593049454733,-66.70248889679075,0.0881203180713342,0.07229343754572325,0.18583939357611623,2.2290320477758785,1.4142135617857248e-06,3.903187957565046e-15,133,0.002843924370943619,0.08628816627901893,0.0916748389220733
155,9,3,6,Si3O6,SiO2_stoichiometry,-5317.469605002033,-66.64794460656216,0.15799002909323046,0.13057167950680842,0.34137050492988763,2.0745478449535653,7.731808680624463e-16,3.2301575916218527e-15,133,-0.004811649236981136,0.1237445149438889,0.21037380521643542
156,9,3,6,Si3O6,SiO2_stoichiometry,-5318.223598630592,-67.32357357718487,0.045120285644974355,0.03193031040021412,0.12328569037742343,1.865477932372669,2.4494897433521863e-06,5.978733960281817e-16,133,0.0038955349781986115,0.04771226029839305,0.0394284283796477
157,9,3,6,Si3O6,SiO2_stoichiometry,-5317.713150172318,-66.8839148957723,0.12089469588609147,0.0989636518842673,0.23849041755811884,1.9903698608558678,1.4142135620997432e-06,2.682975169497797e-15,133,-0.003969995784223733,0.10056237109811202,0.15369125387745017
158,9,3,6,Si3O6,SiO2_stoichiometry,-5318.511675914391,-67.63579907735364,0.07997245535501574,0.06462776817046802,0.19392765491671282,1.9726722010261444,6.280369834735101e-16,9.930136612989092e-16,133,0.0012123998259896654,0.05952207953941035,0.11000465872470205
159,9,3,6,Si3O6,SiO2_stoichiometry,-5317.452751357985,-66.59330923483523,0.0739608839377377,0.05903177093090276,0.17347086029076442,1.9627173319903446,1.0000000005838672e-06,1.4217791915866692e-15,133,-0.0006136794948601062,0.0574988853632206,0.09898683459192417
160,9,3,6,Si3O6,SiO2_stoichiometry,-5317.631602546452,-66.78070428122027,0.05608346400747767,0.043460335795459305,0.13375231350858852,1.8457901720718919,1.4142135627277803e-06,2.0350724194510405e-15,133,-0.0015629970413107862,0.04119159788707846,0.07773396511340842
161,9,3,6,Si3O6,SiO2_stoichiometry,-5318.695371137741,-67.8113051274306,0.04794732225792147,0.03896702982195496,0.12285947259405083,1.6699562010916689,8.192597790804524e-16,2.494915946531976e-15,133,0.0021223079674146878,0.03866659175310775,0.06250301192352185
162,9,3,6,Si3O6,SiO2_stoichiometry,-5317.300808556759,-66.40899434797288,0.0729140735853052,0.05936448473063321,0.1457834071113887,2.0332514091489307,2.2360679775889147e-06,1.2755491433176288e-15,133,0.002983218909163396,0.06859798105858786,0.08085802600720074
163,9,3,6,Si3O6,SiO2_stoichiometry,-5316.876657199667,-65.99534906248363,0.06674506770922879,0.05149609009311448,0.19621359341090328,2.285279648456601,1.4142135620604909e-06,1.0429598422709816e-15,133,0.0018158776199312695,0.05005552361774915,0.09139803773186007
164,9,3,6,Si3O6,SiO2_stoichiometry,-5318.597232457702,-67.7303920380675,0.054028643120685144,0.03845231448046521,0.1667601601342632,1.6496029796139053,1.732050807554585e-06,1.3322676295501878e-15,133,0.00020835344791692023,0.03646193883550205,0.078091848903066
165,9,3,6,Si3O6,SiO2_stoichiometry,-5317.081334034324,-66.19762236363219,0.07621334374491645,0.053296875385781546,0.24236591817137665,2.0007816181559868,1.4142135633558173e-06,9.057848289240456e-16,133,0.0020829368986707347,0.060642743083960844,0.10035106734284308
166,9,3,6,Si3O6,SiO2_stoichiometry,-5318.574473670773,-67.71134191934024,0.049718832191466424,0.03982022419611934,0.10455531894265357,1.3922157155564145,1.7320508073783131e-06,1.4499465946348186e-15,133,-0.00020372079676968092,0.03214143301911708,0.07314194002352423
167,9,3,6,Si3O6,SiO2_stoichiometry,-5316.860103425092,-66.05402034429487,0.07908518022137645,0.06503821385303599,0.19056103573041322,2.071532917630475,9.999999999177334e-07,1.5857156540161844e-15,133,-0.006542461978459831,0.06542552982090019,0.10100691702676494
168,9,3,6,Si3O6,SiO2_stoichiometry,-5317.165958043437,-66.28519697637364,0.08684813969611319,0.06760183016318852,0.21900656082668668,2.456944972206571,1.7320508073943377e-06,1.7903959895615594e-15,133,0.0017550920510889985,0.08170270534612009,0.09631787987843658
169,9,3,6,Si3O6,SiO2_stoichiometry,-5312.023550312551,-61.29844372792859,0.19918497486510936,0.157639512924893,0.463196438739053,3.330637203592563,1.9133237149764433e-15,4.7704075531215965e-15,133,-0.015539850442314516,0.20725885018510076,0.181965657957601
170,9,3,6,Si3O6,SiO2_stoichiometry,-5317.423223466669,-66.55270065028866,0.08014065962159263,0.06709350488644812,0.16482670454449788,2.450596885139467,5.978733960281817e-16,3.697226037623727e-15,133,0.0006175086418349136,0.07551309091070507,0.08867424753543207
