line_time_seconds,applied_shear_Pa,mean_bow_m,phase
2.32311107128045e-07,0.0,1.683159911042606e-15,zero_stress_hold
2.3235716404857e-07,0.0,1.6627558511008453e-15,zero_stress_hold
2.3240322096909497e-07,0.0,1.6425991388171268e-15,zero_stress_hold
2.3244927788961998e-07,0.0,1.6226867757262192e-15,zero_stress_hold
2.3249533481014497e-07,0.0,1.6030157997117592e-15,zero_stress_hold
2.3254139173066995e-07,0.0,1.5835832845655021e-15,zero_stress_hold
2.3258744865119493e-07,0.0,1.5643863395521016e-15,zero_stress_hold
2.3263350557171992e-07,0.0,1.5454221089790714e-15,zero_stress_hold
2.3267956249224493e-07,0.0,1.5266877717719622e-15,zero_stress_hold
2.327256194127699e-07,0.0,1.5081805410547738e-15,zero_stress_hold
2.327716763332949e-07,0.0,1.489897663735282e-15,zero_stress_hold
2.3281773325381988e-07,0.0,1.4718364200955653e-15,zero_stress_hold
2.3286379017434486e-07,0.0,1.4539941233874088e-15,zero_stress_hold
2.3290984709486987e-07,0.0,1.4363681194326126e-15,zero_stress_hold
2.3295590401539486e-07,0.0,1.4189557862282273e-15,zero_stress_hold
2.3300196093591984e-07,0.0,1.401754533556415e-15,zero_stress_hold
2.3304801785644483e-07,0.0,1.384761802599198e-15,zero_stress_hold
2.330940747769698e-07,0.0,1.3679750655578005e-15,zero_stress_hold
2.3314013169749482e-07,0.0,1.3513918252766016e-15,zero_stress_hold
2.331861886180198e-07,0.0,1.3350096148717275e-15,zero_stress_hold
2.332322455385448e-07,0.0,1.318825997363991e-15,zero_stress_hold
2.3327830245906977e-07,0.0,1.3028385653164326e-15,zero_stress_hold
2.3332435937959476e-07,0.0,1.2870449404761839e-15,zero_stress_hold
2.3337041630011977e-07,0.0,1.271442773420664e-15,zero_stress_hold
2.3341647322064475e-07,0.0,1.2560297432081489e-15,zero_stress_hold
2.3346253014116973e-07,0.0,1.2408035570324227e-15,zero_stress_hold
2.3350858706169472e-07,0.0,1.225761949881765e-15,zero_stress_hold
2.335546439822197e-07,0.0,1.2109026842019963e-15,zero_stress_hold
2.336007009027447e-07,0.0,1.1962235495636156e-15,zero_stress_hold
2.336467578232697e-07,0.0,1.181722362333032e-15,zero_stress_hold
2.3369281474379468e-07,0.0,1.167396965347652e-15,zero_stress_hold
2.3373887166431966e-07,0.0,1.153245227595041e-15,zero_stress_hold
2.3378492858484465e-07,0.0,1.139265043895904e-15,zero_stress_hold
2.3383098550536966e-07,0.0,1.1254543345909115e-15,zero_stress_hold
2.3387704242589464e-07,0.0,1.1118110452313861e-15,zero_stress_hold
2.3392309934641963e-07,0.0,1.0983331462736097e-15,zero_stress_hold
2.339691562669446e-07,0.0,1.085018632776964e-15,zero_stress_hold
2.340152131874696e-07,0.0,1.0718655241056702e-15,zero_stress_hold
2.340612701079946e-07,0.0,1.05887186363414e-15,zero_stress_hold
2.341073270285196e-07,0.0,1.0460357184559601e-15,zero_stress_hold
2.3415338394904457e-07,0.0,1.033355179096288e-15,zero_stress_hold
2.3419944086956956e-07,0.0,1.0208283592278483e-15,zero_stress_hold
2.3424549779009454e-07,0.0,1.0084533953903172e-15,zero_stress_hold
2.3429155471061955e-07,0.0,9.962284467131062e-16,zero_stress_hold
2.3433761163114453e-07,0.0,9.841516946415636e-16,zero_stress_hold
2.3438366855166952e-07,0.0,9.72221342666383e-16,zero_stress_hold
2.344297254721945e-07,0.0,9.604356160564045e-16,zero_stress_hold
2.3447578239271949e-07,0.0,9.487927615945976e-16,zero_stress_hold
2.345218393132445e-07,0.0,9.37291047317247e-16,zero_stress_hold
2.3456789623376948e-07,0.0,9.25928762256352e-16,zero_stress_hold
2.3461395315429446e-07,0.0,9.147042161850425e-16,zero_stress_hold
2.3466001007481945e-07,0.0,9.036157393661886e-16,zero_stress_hold
2.3470606699534443e-07,0.0,8.926616823040017e-16,zero_stress_hold
2.3475212391586944e-07,0.0,8.81840415498652e-16,zero_stress_hold
2.3479818083639443e-07,0.0,8.711503292039063e-16,zero_stress_hold
2.348442377569194e-07,0.0,8.605898331876065e-16,zero_stress_hold
2.348902946774444e-07,0.0,8.501573564951495e-16,zero_stress_hold
2.3493635159796938e-07,0.0,8.398513472157871e-16,zero_stress_hold
2.349824085184944e-07,0.0,8.296702722517571e-16,zero_stress_hold
2.3502846543901937e-07,0.0,8.196126170902602e-16,zero_stress_hold
2.3507452235954436e-07,0.0,8.096768855781105e-16,zero_stress_hold
2.3512057928006934e-07,0.0,7.998615996992068e-16,zero_stress_hold
2.3516663620059432e-07,0.0,7.901652993546565e-16,zero_stress_hold
2.3521269312111933e-07,0.0,7.805865421455691e-16,zero_stress_hold
2.3525875004164432e-07,0.0,7.711239031585198e-16,zero_stress_hold
2.353048069621693e-07,0.0,7.617759747535328e-16,zero_stress_hold
2.3535086388269429e-07,0.0,7.525413663547167e-16,zero_stress_hold
2.3539692080321927e-07,0.0,7.434187042433996e-16,zero_stress_hold
2.3544297772374428e-07,0.0,7.344066313537675e-16,zero_stress_hold
2.3548903464426926e-07,0.0,7.255038070710252e-16,zero_stress_hold
2.3553509156479425e-07,0.0,7.167089070319177e-16,zero_stress_hold
2.3558114848531923e-07,0.0,7.080206229277563e-16,zero_stress_hold
2.3562720540584422e-07,0.0,6.994376623097886e-16,zero_stress_hold
2.3567326232636923e-07,0.0,6.909587483969288e-16,zero_stress_hold
2.3571931924689418e-07,0.0,6.825826198858609e-16,zero_stress_hold
2.357653761674192e-07,0.0,6.74308030763345e-16,zero_stress_hold
2.3581143308794418e-07,0.0,6.66133750120941e-16,zero_stress_hold
2.3585749000846916e-07,0.0,6.580585619718372e-16,zero_stress_hold
2.3590354692899417e-07,0.0,6.500812650699895e-16,zero_stress_hold
2.3594960384951913e-07,0.0,6.422006727314497e-16,zero_stress_hold
2.3599566077004414e-07,0.0,6.344156126577775e-16,zero_stress_hold
2.3604171769056912e-07,0.0,6.267249267617237e-16,zero_stress_hold
2.360877746110941e-07,0.0,6.191274709948973e-16,zero_stress_hold
2.361338315316191e-07,0.0,6.116221151776087e-16,zero_stress_hold
2.3617988845214407e-07,0.0,6.042077428307411e-16,zero_stress_hold
2.3622594537266909e-07,0.0,5.968832510096583e-16,zero_stress_hold
2.3627200229319407e-07,0.0,5.896475501401609e-16,zero_stress_hold
2.3631805921371905e-07,0.0,5.824995638563623e-16,zero_stress_hold
2.3636411613424404e-07,0.0,5.754382288405989e-16,zero_stress_hold
2.3641017305476902e-07,0.0,5.684624946652456e-16,zero_stress_hold
2.3645622997529403e-07,0.0,5.615713236364525e-16,zero_stress_hold
2.3650228689581902e-07,0.0,5.547636906398025e-16,zero_stress_hold
2.36548343816344e-07,0.0,5.480385829877821e-16,zero_stress_hold
2.3659440073686898e-07,0.0,5.413950002691597e-16,zero_stress_hold
2.3664045765739397e-07,0.0,5.348319542001627e-16,zero_stress_hold
2.3668651457791898e-07,0.0,5.283484684774548e-16,zero_stress_hold
2.3673257149844396e-07,0.0,5.21943578632928e-16,zero_stress_hold
2.3677862841896895e-07,0.0,5.156163318901948e-16,zero_stress_hold
2.3682468533949393e-07,0.0,5.093657870228796e-16,zero_stress_hold
2.368707422600189e-07,0.0,5.031910142145968e-16,zero_stress_hold
2.3691679918054392e-07,0.0,4.970910949206306e-16,zero_stress_hold
2.369628561010689e-07,0.0,4.910651217313135e-16,zero_stress_hold
2.370089130215939e-07,0.0,4.85112198237011e-16,zero_stress_hold
2.3705496994211887e-07,0.0,4.79231438894795e-16,zero_stress_hold
2.3710102686264386e-07,0.0,4.734219688967076e-16,zero_stress_hold
2.3714708378316887e-07,0.0,4.676829240396206e-16,zero_stress_hold
2.3719314070369385e-07,0.0,4.620134505967014e-16,zero_stress_hold
2.3723919762421884e-07,0.0,4.56412705190381e-16,zero_stress_hold
2.3728525454474382e-07,0.0,4.508798546669169e-16,zero_stress_hold
2.373313114652688e-07,0.0,4.45414075972451e-16,zero_stress_hold
2.3737736838579382e-07,0.0,4.400145560305669e-16,zero_stress_hold
2.374234253063188e-07,0.0,4.3468049162136086e-16,zero_stress_hold
2.3746948222684378e-07,0.0,4.294110892619246e-16,zero_stress_hold
2.3751553914736877e-07,0.0,4.2420556508833034e-16,zero_stress_hold
2.3756159606789375e-07,0.0,4.1906314473901895e-16,zero_stress_hold
2.3760765298841876e-07,0.0,4.1398306323960326e-16,zero_stress_hold
2.3765370990894375e-07,0.0,4.089645648890916e-16,zero_stress_hold
2.3769976682946873e-07,0.0,4.0400690314744274e-16,zero_stress_hold
2.377458237499937e-07,0.0,3.991093405245311e-16,zero_stress_hold
2.377918806705187e-07,0.0,3.9427114847043527e-16,zero_stress_hold
2.378379375910437e-07,0.0,3.8949160726705554e-16,zero_stress_hold
2.378839945115687e-07,0.0,3.847700059210688e-16,zero_stress_hold
2.3793005143209367e-07,0.0,3.8010564205813546e-16,zero_stress_hold
2.3797610835261866e-07,0.0,3.7549782181843437e-16,zero_stress_hold
2.3802216527314364e-07,0.0,3.7094585975344083e-16,zero_stress_hold
2.3806822219366865e-07,0.0,3.66449078723957e-16,zero_stress_hold
2.3811427911419364e-07,0.0,3.620068097993988e-16,zero_stress_hold
2.3816033603471862e-07,0.0,3.576183921582627e-16,zero_stress_hold
2.382063929552436e-07,0.0,3.532831729898395e-16,zero_stress_hold
2.382524498757686e-07,0.0,3.490005073971003e-16,zero_stress_hold
2.382985067962936e-07,0.0,3.4476975830075873e-16,zero_stress_hold
2.3834456371681858e-07,0.0,3.4059029634451626e-16,zero_stress_hold
2.3839062063734357e-07,0.0,3.3646149980141726e-16,zero_stress_hold
2.384366775578686e-07,0.0,3.323827544813742e-16,zero_stress_hold
2.3848273447839353e-07,0.0,3.283534536398146e-16,zero_stress_hold
2.3852879139891855e-07,0.0,3.243729978873917e-16,zero_stress_hold
2.385748483194435e-07,0.0,3.2044079510085956e-16,zero_stress_hold
2.386209052399685e-07,0.0,3.165562603349505e-16,zero_stress_hold
2.386669621604935e-07,0.0,3.127188157353943e-16,zero_stress_hold
2.387130190810185e-07,0.0,3.089278904529433e-16,zero_stress_hold
2.387590760015435e-07,0.0,3.0518292055843994e-16,zero_stress_hold
2.3880513292206845e-07,0.0,3.014833489589613e-16,zero_stress_hold
2.3885118984259346e-07,0.0,2.9782862531490987e-16,zero_stress_hold
2.3889724676311847e-07,0.0,2.94218205958178e-16,zero_stress_hold
2.3894330368364343e-07,0.0,2.9065155381126024e-16,zero_stress_hold
2.3898936060416844e-07,0.0,2.871281383073449e-16,zero_stress_hold
2.390354175246934e-07,0.0,2.8364743531141956e-16,zero_stress_hold
2.390814744452184e-07,0.0,2.802089270422669e-16,zero_stress_hold
2.391275313657434e-07,0.0,2.768121019954711e-16,zero_stress_hold
2.3917358828626837e-07,0.0,2.7345645486731434e-16,zero_stress_hold
2.392196452067934e-07,0.0,2.70141486479597e-16,zero_stress_hold
2.3926570212731834e-07,0.0,2.6686670370541017e-16,zero_stress_hold
2.3931175904784335e-07,0.0,2.6363161939574557e-16,zero_stress_hold
2.3935781596836836e-07,0.0,2.604357523070581e-16,zero_stress_hold
2.394038728888933e-07,0.0,2.5727862702966383e-16,zero_stress_hold
2.3944992980941833e-07,0.0,2.5415977391700857e-16,zero_stress_hold
2.394959867299433e-07,0.0,2.5107872901583026e-16,zero_stress_hold
2.395420436504683e-07,0.0,2.4803503399711313e-16,zero_stress_hold
2.395881005709933e-07,0.0,2.450282360879332e-16,zero_stress_hold
2.3963415749151826e-07,0.0,2.420578880040938e-16,zero_stress_hold
2.396802144120433e-07,0.0,2.3912354788357817e-16,zero_stress_hold
2.3972627133256823e-07,0.0,2.362247792208434e-16,zero_stress_hold
2.3977232825309324e-07,0.0,2.3336115080185966e-16,zero_stress_hold
2.3981838517361825e-07,0.0,2.3053223663998765e-16,zero_stress_hold
2.398644420941432e-07,0.0,2.277376159125991e-16,zero_stress_hold
2.399104990146682e-07,0.0,2.2497687289846674e-16,zero_stress_hold
2.399565559351932e-07,0.0,2.2224959691594566e-16,zero_stress_hold
2.400026128557182e-07,0.0,2.195553822618548e-16,zero_stress_hold
2.400486697762432e-07,0.0,2.1689382815114868e-16,zero_stress_hold
2.4009472669676816e-07,0.0,2.142645386572874e-16,zero_stress_hold
2.4014078361729317e-07,0.0,2.1166712265333037e-16,zero_stress_hold
2.401868405378181e-07,0.0,2.09101193753775e-16,zero_stress_hold
2.4023289745834313e-07,0.0,2.0656637025705393e-16,zero_stress_hold
2.4027895437886815e-07,0.0,2.0406227508877615e-16,zero_stress_hold
2.403250112993931e-07,0.0,2.0158853574562416e-16,zero_stress_hold
2.403710682199181e-07,0.0,1.9914478423993308e-16,zero_stress_hold
2.4041712514044307e-07,0.0,1.967306570449702e-16,zero_stress_hold
2.404631820609681e-07,0.0,1.9434579504083367e-16,zero_stress_hold
2.405092389814931e-07,0.0,1.9198984346105203e-16,zero_stress_hold
2.4055529590201805e-07,0.0,1.896624518398003e-16,zero_stress_hold
2.4060135282254306e-07,0.0,1.8736327395975735e-16,zero_stress_hold
2.40647409743068e-07,0.0,1.850919678006235e-16,zero_stress_hold
2.4069346666359303e-07,0.0,1.8284819548821946e-16,zero_stress_hold
2.4073952358411804e-07,0.0,1.8063162324424482e-16,zero_stress_hold
2.40785580504643e-07,0.0,1.7844192133661742e-16,zero_stress_hold
2.40831637425168e-07,0.0,1.7627876403041506e-16,zero_stress_hold
2.4087769434569296e-07,0.0,1.7414182953943914e-16,zero_stress_hold
2.4092375126621797e-07,0.0,1.720307999783246e-16,zero_stress_hold
2.40969808186743e-07,0.0,1.69945361315271e-16,zero_stress_hold
2.4101586510726794e-07,0.0,1.6788520332531984e-16,zero_stress_hold
2.4106192202779295e-07,0.0,1.6585001954419843e-16,zero_stress_hold
2.411079789483179e-07,0.0,1.6383950722274895e-16,zero_stress_hold
2.411540358688429e-07,0.0,1.61853367281872e-16,zero_stress_hold
2.4120009278936793e-07,0.0,1.5989130426805384e-16,zero_stress_hold
2.412461497098929e-07,0.0,1.579530263094077e-16,zero_stress_hold
2.412922066304179e-07,0.0,1.5603824507224865e-16,zero_stress_hold
2.4133826355094285e-07,0.0,1.5414667571821852e-16,zero_stress_hold
2.4138432047146786e-07,0.0,1.522780368618948e-16,zero_stress_hold
2.414303773919929e-07,0.0,1.5043205052894912e-16,zero_stress_hold
2.4147643431251783e-07,0.0,1.4860844211478936e-16,zero_stress_hold
2.4152249123304284e-07,0.0,1.4680694034370314e-16,zero_stress_hold
2.415685481535678e-07,0.0,1.4502727722851937e-16,zero_stress_hold
2.416146050740928e-07,0.0,1.432691880307254e-16,zero_stress_hold
2.416606619946178e-07,0.0,1.4153241122110064e-16,zero_stress_hold
2.417067189151428e-07,0.0,1.3981668844080484e-16,zero_stress_hold
2.417527758356678e-07,0.0,1.3812176446293981e-16,zero_stress_hold
2.4179883275619275e-07,0.0,1.3644738715459657e-16,zero_stress_hold
2.4184488967671776e-07,0.0,1.347933074393323e-16,zero_stress_hold
2.4189094659724277e-07,0.0,1.3315927926013264e-16,zero_stress_hold
2.419370035177677e-07,0.0,1.3154505954280251e-16,zero_stress_hold
2.4198306043829273e-07,0.0,1.2995040815980134e-16,zero_stress_hold
2.420291173588177e-07,0.0,1.2837508789453574e-16,zero_stress_hold
2.420751742793427e-07,0.0,1.2681886440605636e-16,zero_stress_hold
2.421212311998677e-07,0.0,1.252815061942114e-16,zero_stress_hold
2.4216728812039267e-07,0.0,1.2376278456520322e-16,zero_stress_hold
2.422133450409177e-07,0.0,1.2226247359756272e-16,zero_stress_hold
2.4225940196144264e-07,0.0,1.207803501085553e-16,zero_stress_hold
2.4230545888196765e-07,0.0,1.1931619362096553e-16,zero_stress_hold
2.423515158024926e-07,0.0,1.1786978633031417e-16,zero_stress_hold
2.423975727230176e-07,0.0,1.1644091307244368e-16,zero_stress_hold
2.4244362964354263e-07,0.0,1.1502936129152345e-16,zero_stress_hold
2.424896865640676e-07,0.0,1.1363492100842516e-16,zero_stress_hold
2.425357434845926e-07,0.0,1.1225738478948147e-16,zero_stress_hold
2.4258180040511755e-07,0.0,1.108965477156407e-16,zero_stress_hold
2.4262785732564256e-07,0.0,1.095522073519704e-16,zero_stress_hold
2.4267391424616757e-07,0.0,1.0822416371755468e-16,zero_stress_hold
2.4271997116669253e-07,0.0,1.0691221925574091e-16,zero_stress_hold
2.4276602808721754e-07,0.0,1.0561617880474686e-16,zero_stress_hold
2.428120850077425e-07,0.0,1.0433584956863986e-16,zero_stress_hold
2.428581419282675e-07,0.0,1.0307104108864442e-16,zero_stress_hold
2.429041988487925e-07,0.0,1.0182156521482113e-16,zero_stress_hold
2.429502557693175e-07,0.0,1.0058723607807288e-16,zero_stress_hold
2.429963126898425e-07,0.0,9.936787006249116e-17,zero_stress_hold
2.4304236961036744e-07,0.0,9.816328577805224e-17,zero_stress_hold
2.4308842653089245e-07,0.0,9.697330403362208e-17,zero_stress_hold
2.4313448345141746e-07,0.0,9.579774781031065e-17,zero_stress_hold
2.431805403719424e-07,0.0,9.463644223513455e-17,zero_stress_hold
2.4322659729246743e-07,0.0,9.34892145549991e-17,zero_stress_hold
2.432726542129924e-07,0.0,9.235589411100979e-17,zero_stress_hold
2.433187111335174e-07,0.0,9.123631231307449e-17,zero_stress_hold
2.433647680540424e-07,0.0,9.013030261483392e-17,zero_stress_hold
2.4341082497456737e-07,0.0,8.903770048888243e-17,zero_stress_hold
2.434568818950924e-07,0.0,8.795834340228922e-17,zero_stress_hold
2.4350293881561734e-07,0.0,8.689207079243005e-17,zero_stress_hold
2.4354899573614235e-07,0.0,8.583872404309127e-17,zero_stress_hold
2.4359505265666736e-07,0.0,8.479814646088389e-17,zero_stress_hold
2.436411095771923e-07,0.0,8.377018325193019e-17,zero_stress_hold
2.436871664977173e-07,0.0,8.275468149883326e-17,zero_stress_hold
2.437332234182423e-07,0.0,8.17514901379381e-17,zero_stress_hold
2.437792803387673e-07,0.0,8.076045993684984e-17,zero_stress_hold
2.438253372592923e-07,0.0,7.978144347224281e-17,zero_stress_hold
2.4387139417981726e-07,0.0,7.881429510792672e-17,zero_stress_hold
2.4391745110034227e-07,0.0,7.78588709731782e-17,zero_stress_hold
2.4396350802086723e-07,0.0,7.691502894134774e-17,zero_stress_hold
2.4400956494139224e-07,0.0,7.59826286087074e-17,zero_stress_hold
2.4405562186191725e-07,0.0,7.506153127357321e-17,zero_stress_hold
2.441016787824422e-07,0.0,7.415159991566845e-17,zero_stress_hold
2.441477357029672e-07,0.0,7.32526991757376e-17,zero_stress_hold
2.441937926234922e-07,0.0,7.236469533541844e-17,zero_stress_hold
2.442398495440172e-07,0.0,7.148745629734163e-17,zero_stress_hold
2.4428590646454214e-07,0.0,7.06208515654888e-17,zero_stress_hold
2.4433196338506715e-07,0.0,6.976475222577174e-17,zero_stress_hold
2.4437802030559216e-07,0.0,6.891903092686302e-17,zero_stress_hold
2.444240772261171e-07,0.0,6.808356186124805e-17,zero_stress_hold
2.4447013414664213e-07,0.0,6.725822074650736e-17,zero_stress_hold
2.445161910671671e-07,0.0,6.644288480683575e-17,zero_stress_hold
2.445622479876921e-07,0.0,6.563743275477037e-17,zero_stress_hold
2.446083049082171e-07,0.0,6.484174477315532e-17,zero_stress_hold
2.4465436182874207e-07,0.0,6.405570249731485e-17,zero_stress_hold
2.447004187492671e-07,0.0,6.32791889974428e-17,zero_stress_hold
2.4474647566979203e-07,0.0,6.251208876121533e-17,zero_stress_hold
2.4479253259031704e-07,0.0,6.175428767659963e-17,zero_stress_hold
2.4483858951084205e-07,0.0,6.100567301488593e-17,zero_stress_hold
2.44884646431367e-07,0.0,6.026613341391492e-17,zero_stress_hold
2.44930703351892e-07,0.0,5.953555886150945e-17,zero_stress_hold
2.44976760272417e-07,0.0,5.881384067911546e-17,zero_stress_hold
2.45022817192942e-07,0.0,5.81008715056282e-17,zero_stress_hold
2.45068874113467e-07,0.0,5.739654528142761e-17,zero_stress_hold
2.4511493103399196e-07,0.0,5.67007572325984e-17,zero_stress_hold
2.4516098795451697e-07,0.0,5.60134038553417e-17,zero_stress_hold
2.452070448750419e-07,0.0,5.533438290058395e-17,zero_stress_hold
2.4525310179556694e-07,0.0,5.4663593358759895e-17,zero_stress_hold
2.4529915871609195e-07,0.0,5.4000935444792406e-17,zero_stress_hold
2.453452156366169e-07,0.0,5.334631058324622e-17,zero_stress_hold
2.453912725571419e-07,0.0,5.269962139366167e-17,zero_stress_hold
2.4543732947766687e-07,0.0,5.2060771676074244e-17,zero_stress_hold
2.454833863981919e-07,0.0,5.142966639669772e-17,zero_stress_hold
2.455294433187169e-07,0.0,5.080621167379266e-17,zero_stress_hold
2.4557550023924185e-07,0.0,5.019031476369848e-17,zero_stress_hold
2.4562155715976686e-07,0.0,4.958188404703478e-17,zero_stress_hold
2.456676140802918e-07,0.0,4.8980829015077554e-17,zero_stress_hold
2.4571367100081683e-07,0.0,4.8387060256289434e-17,zero_stress_hold
2.4575972792134184e-07,0.0,4.780048944302412e-17,zero_stress_hold
2.458057848418668e-07,0.0,4.722102931838481e-17,zero_stress_hold
2.458518417623918e-07,0.0,4.6648593683241837e-17,zero_stress_hold
2.4589789868291676e-07,0.0,4.6083097383415016e-17,zero_stress_hold
2.459439556034418e-07,0.0,4.552445629700059e-17,zero_stress_hold
