time_reduced,force_reduced,mean_lambda,variance,skewness,mean_shifted_energy,tail_conditional,survival,hazard_reduced,initiation
7.92,0.002089704521485893,1.01174590766176,0.0006322913303265557,0.39961190568047084,0.0003051367227959661,0.0,0.9083140656583347,0.00526188141770429,0.09168593434166528
8.04,0.001865853239692958,1.011346993173518,0.0006285488906027572,0.40337269606541615,0.00030159857421105195,0.0,0.9077695524038388,0.004998636980183039,0.09223044759616117
8.16,0.0016662106327378643,1.0109622723405438,0.0006248235920177997,0.4069048922613633,0.0002982538536512054,0.0,0.9072520245594032,0.00475362073626831,0.09274797544059676
8.28,0.0014915645987822424,1.0105932508259832,0.0006211342018778121,0.4101976787809406,0.0002951045082270672,0.0,0.906759502662804,0.004526392198015154,0.09324049733719597
8.4,0.0013426043859339253,1.0102413560448074,0.0006174993941721117,0.41324253939411726,0.0002921508745332971,0.0,0.9062900681189489,0.004316448640166327,0.09370993188105115
8.52,0.0012199178720995836,1.009907931540466,0.000613937586798449,0.41603324359932675,0.0002893918817131519,0.0,0.9058418673469015,0.004123243325758313,0.09415813265309847
8.64,0.0011239892448991788,1.0095942320803475,0.0006104667866223971,0.41856579612896877,0.00028682527284126883,0.0,0.9054131141719738,0.003946202091037432,0.09458688582802621
8.76,0.0010551970907986558,1.0093014194814933,0.0006071044448030373,0.4208383505118688,0.0002844478392987822,0.0,0.9050020906487044,0.0037847382482719787,0.0949979093512956
8.879999999999999,0.0010138129010020995,1.0090305591652249,0.0006038673243794224,0.42285108867402493,0.0002822556626121924,0.0,0.9046071464975427,0.0036382658178481385,0.0953928535024573
9.0,0.001,1.008782617427183,0.0006007713816385269,0.424606069476515,0.0002802443581715967,0.0,0.9042266973308029,0.0035062111439371933,0.09577330266919715
9.12,0.0010138129010020995,1.0085584593980992,0.0005978316622965021,0.4261070499219788,0.00027840931533141026,0.0,0.9038592218329607,0.0033880229812126295,0.09614077816703925
9.24,0.001055197090798655,1.008358847660654,0.0005950622130411309,0.42735928347604907,0.0002767459286189641,0.0,0.9035032580475393,0.003283181164087436,0.09649674195246072
9.36,0.0011239892448991788,1.0081844414792975,0.000592476008522712,0.4283693005110437,0.000275249815120372,0.0,0.9031573989086312,0.0031912039854648873,0.09684260109136877
9.48,0.0012199178720995827,1.0080357965930307,0.0005900848934590077,0.4291446762681354,0.0002739170135624339,0.0,0.9028202871402069,0.0031116544199174265,0.0971797128597931
9.6,0.0013426043859339244,1.0079133655159442,0.0005878995391500056,0.42969379194162405,0.0002727441611452256,0.0,0.9024906096315207,0.0030441453274561176,0.09750939036847928
9.719999999999999,0.001491564598782239,1.0078174982868937,0.00058592941338953,0.4300255945043085,0.0002717286447822017,0.0,0.9021670913827253,0.002988343769552967,0.09783290861727467
9.84,0.0016662106327378634,1.0077484436079365,0.0005841827625190859,0.4301493607354128,0.0002708687240524856,0.0,0.9018484891016902,0.0029439745597080904,0.09815151089830976
