model,index,name,role,units,state,target,scale,prediction,residual,diagonal_curvature_opposite_beyond_discrepancy_scale
refined_continuation,70,v19_new_6_Haa,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",16.75498366183509,1.6754983661835092,7.224834564972547,-5.687948904761124,False
refined_continuation,71,v19_new_6_Hxx,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",1.866294182504276,0.18662941825042761,0.6530113302951758,-6.501026813366924,False
refined_continuation,72,v19_new_7_Haa,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",3.3869832062735408,0.3386983206273541,0.6606828991590471,-8.049346988389853,False
refined_continuation,73,v19_new_7_Hxx,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",-0.5656137494473082,0.1,-0.13933409407548444,4.262796553718237,False
refined_continuation,74,v19_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",34.71656366870985,3.4716563668709854,31.496363093813386,-0.9275689280845625,False
refined_continuation,75,v19_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",-0.974896485841256,0.1,0.12432008425388175,10.992165700951377,True
refined_continuation,76,v19_new_9_Haa,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",14.396252629283666,1.4396252629283666,16.166611679605133,1.2297360263881096,False
refined_continuation,77,v19_new_9_Hxx,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",-0.11946413441426519,0.1,-0.7949867992108299,-6.755226647965647,False
refined_continuation,78,v19_power_new_0_Haa,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",21.133296310436656,2.1133296310436656,22.40756872699431,0.6029690767778408,False
refined_continuation,79,v19_power_new_0_Hxx,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",4.803281906544594,0.4803281906544594,7.546234302219963,5.710579659998773,False
refined_continuation,80,v19_power_new_1_Haa,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",15.66515497295868,1.5665154972958681,3.2250272313550985,-7.941273331210469,False
refined_continuation,81,v19_power_new_1_Hxx,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",3.4372637547611467,0.3437263754761147,0.466974730944878,-8.641434686825981,False
refined_continuation,82,v19_power_new_2_Haa,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",1.5124016664736504,0.15124016664736506,-0.15005530595369015,-10.992165700951404,False
refined_continuation,83,v19_power_new_2_Hxx,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",0.07390822082095283,0.1,-0.15180038814857186,-2.257086089695247,False
refined_continuation,84,v19_power_new_3_Haa,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-6.006053628734572,0.6006053628734572,-0.8998696466903321,8.501728918328142,False
refined_continuation,85,v19_power_new_3_Hxx,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-1.4153601110072371,0.14153601110072372,-0.1298113577726275,9.082838658776051,False
refined_continuation,86,v19_power_new_4_Haa,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.9838769358246306,0.1,-0.11533963427050553,-10.992165700951361,True
refined_continuation,87,v19_power_new_4_Hxx,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.5300888191539206,0.1,-0.0202163957421306,-5.503052148960512,False
refined_continuation,88,v19_power_new_5_Haa,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-2.5224317074829634,0.25224317074829633,-0.12086707309003965,9.520831137939316,False
refined_continuation,89,v19_power_new_5_Hxx,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-0.10536285587305545,0.1,-0.0006194040995510573,1.047434517735044,False
refined_continuation,90,v19_power_new_6_Haa,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",22.032873653678617,2.2032873653678617,11.509783331511722,-4.776086173584514,False
refined_continuation,91,v19_power_new_6_Hxx,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",1.976588687531336,0.19765886875313363,1.1966564677974965,-3.94584986069073,False
refined_continuation,92,v19_power_new_7_Haa,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",3.6257942400934606,0.36257942400934606,1.0290261339098616,-7.161929040178141,False
refined_continuation,93,v19_power_new_7_Hxx,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",-0.7324824081355719,0.1,-0.08034694780244339,6.521354603331284,False
refined_continuation,94,v19_power_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",35.390692237109825,3.5390692237109826,33.81333973447893,-0.4456969906276433,False
refined_continuation,95,v19_power_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",-1.532495429303305,0.15324954293033052,-0.3595584473624772,7.653771486118311,False
refined_continuation,96,v19_power_new_9_Haa,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",13.640977289265752,1.3640977289265752,16.198815119576935,1.8751133266118518,False
refined_continuation,97,v19_power_new_9_Hxx,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",-0.0018561341338510467,0.1,-0.4556418096747063,-4.537856755408552,False
refined_continuation,98,v20_new_0_Haa,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",19.407850341619266,1.9407850341619266,17.901549820888526,-0.7761295013186215,False
refined_continuation,99,v20_new_0_Hxx,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",4.329394100444026,0.4329394100444026,3.832752687041867,-1.147138379828307,False
refined_continuation,100,v20_new_1_Haa,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",17.703231197779825,1.7703231197779825,10.292967990667982,-4.185825245303902,False
refined_continuation,101,v20_new_1_Hxx,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",3.9093512902826126,0.3909351290282613,1.6017047907835544,-5.902888556562117,False
refined_continuation,102,v20_new_2_Haa,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",13.514055878705095,1.3514055878705096,2.109484559688026,-8.439044074834657,False
refined_continuation,103,v20_new_2_Hxx,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",2.9805611045837717,0.29805611045837715,0.028592743302356616,-9.904069259783387,False
refined_continuation,104,v20_new_3_Haa,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-2.2820717486649773,0.22820717486649775,-0.9170777713885919,5.981380638338444,False
refined_continuation,105,v20_new_3_Hxx,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-0.8053213981525169,0.1,-0.16999483230829646,6.353265658442204,False
refined_continuation,106,v20_new_4_Haa,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.9854681988380205,0.19854681988380207,-0.46149840448298823,7.675619258202793,False
refined_continuation,107,v20_new_4_Hxx,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.0730096719553677,0.10730096719553678,-0.07000181997126416,9.347612404614223,False
refined_continuation,108,v20_new_5_Haa,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.4318686304614479,0.1,-0.08389489328233206,-5.157635237437799,False
refined_continuation,109,v20_new_5_Hxx,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.05966529359502488,0.1,-0.01437182909737722,-0.7403712269240209,False
refined_continuation,110,v20_new_6_Haa,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",-1.7417609490586863,0.17417609490586863,-0.07050565750055908,9.595204740704153,False
refined_continuation,111,v20_new_6_Hxx,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",0.20899465255336805,0.1,-0.003077431372437446,-2.1207208392580545,False
refined_continuation,112,v20_new_7_Haa,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",21.501318205218237,2.150131820521824,9.945922080590853,-5.374273341912106,False
refined_continuation,113,v20_new_7_Hxx,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",4.662002299739686,0.4662002299739686,0.07638081329991891,-9.836163072454545,False
refined_continuation,114,v20_new_8_Haa,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",14.458727489192233,1.4458727489192233,10.168945440551212,-2.966915347043918,False
refined_continuation,115,v20_new_8_Hxx,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",0.86111106885732,0.1,0.4123297238676465,-4.487813449896735,False
refined_continuation,116,v20_new_9_Haa,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",11.056850642860084,1.1056850642860085,4.03257802039394,-6.352869229541451,False
refined_continuation,117,v20_new_9_Hxx,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",0.0757661767331005,0.1,-0.6448531775578783,-7.206193542909787,False
refined_continuation,118,v20_new_10_Haa,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",26.40271381173358,2.640271381173358,15.596390412928162,-4.092883586081594,False
refined_continuation,119,v20_new_10_Hxx,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",4.254835571305176,0.42548355713051766,1.4373732070099945,-6.62178906112445,False
refined_continuation,120,v20_new_11_Haa,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",2.8654264155114735,0.28654264155114734,-0.14067509158395552,-10.490939466539556,False
refined_continuation,121,v20_new_11_Hxx,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",-0.12044589256531853,0.1,-0.3311791787255069,-2.1073328616018836,False
refined_continuation,122,v32_q0_H00,fit,eV/L0^2,,1.6071853175180872,0.3871874135709727,1.4920364540381623,-0.2973982610073087,False
refined_continuation,123,v32_q0_H11,fit,eV/L0^2,,3.778484710232485,0.3871874135709727,3.9603159056802903,0.4696206257605404,False
refined_continuation,124,v32_q0_H22,fit,eV/L0^2,,5.5400914279154465,0.3871874135709727,5.779864636966797,0.619269120449856,False
refined_continuation,125,v32_q0_H01,fit,eV/L0^2,,-1.5177286414361958e-17,0.3871874135709727,4.86584399806284e-16,1.2959142488464992e-15,False
refined_continuation,126,v32_q0_H02,fit,eV/L0^2,,-9.45828328360523e-17,0.3871874135709727,-2.032528705364423e-16,-2.806652124823537e-16,False
refined_continuation,127,v32_q0_H12,fit,eV/L0^2,,-3.523213435365955,0.3871874135709727,-3.6390974625740693,-0.29929698938127386,False
refined_continuation,128,v32_q1_H00,fit,eV/L0^2,,11.020541195662586,2.565934883399439,7.180395532921781,-1.49658734038225,False
refined_continuation,129,v32_q1_H11,fit,eV/L0^2,,27.51034114112903,2.565934883399439,46.63191693546254,7.45208926307615,False
refined_continuation,130,v32_q1_H22,fit,eV/L0^2,,37.17324859129323,2.565934883399439,62.48255949687151,9.863582692343163,False
refined_continuation,131,v32_q1_H01,fit,eV/L0^2,,-8.047950485487693e-17,2.565934883399439,-3.0335296279941526e-16,-8.685857906466741e-17,False
refined_continuation,132,v32_q1_H02,fit,eV/L0^2,,1.6095900970975385e-16,2.565934883399439,-1.250898624767399e-15,-5.502312796834016e-16,False
refined_continuation,133,v32_q1_H12,fit,eV/L0^2,,-19.325814900328513,2.565934883399439,-31.701285122819673,-4.8229868585346605,False
refined_continuation,134,v32_q2_H00,fit,eV/L0^2,,2.553605837827099,0.581483715936639,2.5608127662849105,0.012394033160847563,False
refined_continuation,135,v32_q2_H11,fit,eV/L0^2,,2.5536058378271016,0.581483715936639,2.5608127662848967,0.012394033160819306,False
refined_continuation,136,v32_q2_H22,fit,eV/L0^2,,11.054750979095974,0.581483715936639,10.967371350175243,-0.1502701219757841,False
refined_continuation,137,v32_q2_H01,fit,eV/L0^2,,-6.305904423508818e-34,0.581483715936639,-6.097792725744737e-16,-1.048660961368896e-15,False
refined_continuation,138,v32_q2_H02,fit,eV/L0^2,,-6.040516937618709e-17,0.581483715936639,6.601774704400177e-15,1.1457207985687263e-14,False
refined_continuation,139,v32_q2_H12,fit,eV/L0^2,,-1.5741639952321403e-15,0.581483715936639,5.322769746345213e-15,1.186092327704818e-14,False
refined_continuation,140,v32_q3_H00,fit,eV/L0^2,,15.117824325030192,3.6510653206716435,15.07605936279326,-0.011439116687523268,False
refined_continuation,141,v32_q3_H11,fit,eV/L0^2,,15.117824325030208,3.6510653206716435,15.076059362793735,-0.011439116687397256,False
refined_continuation,142,v32_q3_H22,fit,eV/L0^2,,69.82130022908126,3.6510653206716435,70.5597091205949,0.202244776978629,False
refined_continuation,143,v32_q3_H01,fit,eV/L0^2,,-2.6155839077835e-16,3.6510653206716435,5.143480891689829e-15,1.4804005975641863e-15,False
refined_continuation,144,v32_q3_H02,fit,eV/L0^2,,-1.2237589896675819e-15,3.6510653206716435,2.46305174395431e-15,1.0097904063090475e-15,False
refined_continuation,145,v32_q3_H12,fit,eV/L0^2,,-1.066647511748027e-14,3.6510653206716435,-5.0259692417926685e-14,-1.084429168557382e-14,False
