model,stretch,radius,qx,qy,qz,minimum_H,tail_bound,margin,radius_change
shape_refinement/old_family,1.02,12.0,0.72,0.56,0.0,52.58013999742484,2.5807098873709183e-05,52.580114190325965,
shape_refinement/old_family,1.02,12.0,0.72,0.56,0.08,50.505531174796836,2.5809965899396053e-05,50.50550536483094,
shape_refinement/old_family,1.02,12.0,0.72,0.56,0.16,44.97605466688566,2.581537102735887e-05,44.976028851514634,
shape_refinement/old_family,1.02,12.0,0.72,0.64,0.0,39.319627797938445,2.58024509808902e-05,39.31960199548747,
shape_refinement/old_family,1.02,12.0,0.72,0.64,0.08,38.46535177282362,2.5807631000801135e-05,38.46532596519262,
shape_refinement/old_family,1.02,12.0,0.72,0.72,0.0,35.02702329204599,2.5803296742987933e-05,35.026997488749245,
shape_refinement/old_family,1.02,12.0,0.8,0.0,0.0,36.122150595938685,2.58222183056303e-05,36.12212477372038,
shape_refinement/old_family,1.02,12.0,0.8,0.08,0.0,42.46254633442426,2.5821648073145132e-05,42.46252051277619,
shape_refinement/old_family,1.02,12.0,0.8,0.08,0.08,36.45360693350491,2.5821118128411413e-05,36.45358111238678,
shape_refinement/old_family,1.02,12.0,0.8,0.16,0.0,60.65266499534443,2.5819994424020005e-05,60.652639175350004,
shape_refinement/old_family,1.02,12.0,0.8,0.16,0.08,44.531423920893836,2.5819589613665083e-05,44.53139810130422,
shape_refinement/old_family,1.02,12.0,0.8,0.16,0.16,36.54160870433143,2.5818449078749477e-05,36.54158288588235,
shape_refinement/old_family,1.02,12.0,0.8,0.24,0.0,85.35582509888579,2.5817411746563108e-05,85.35579928147403,
shape_refinement/old_family,1.02,12.0,0.8,0.24,0.08,64.76279737324279,2.5817231581393002e-05,64.7627715560112,
shape_refinement/old_family,1.02,12.0,0.8,0.24,0.16,43.010850433691445,2.5816779640598644e-05,43.010824616911805,
shape_refinement/old_family,1.02,12.0,0.8,0.24,0.24,34.550311987508536,2.5816283365025747e-05,34.550286171225174,
shape_refinement/old_family,1.02,12.0,0.8,0.32,0.0,107.20385655200961,2.5814107208239354e-05,107.20383073790241,
shape_refinement/old_family,1.02,12.0,0.8,0.32,0.08,87.9207565237009,2.5814284261482382e-05,87.92073070941665,
shape_refinement/old_family,1.02,12.0,0.8,0.32,0.16,58.562989145454004,2.581488161219294e-05,58.562963330572394,
shape_refinement/old_family,1.02,12.0,0.8,0.32,0.24,38.098677229332296,2.5815995546203963e-05,38.098651413336746,
shape_refinement/old_family,1.02,12.0,0.8,0.32,0.32,29.510474849721383,2.5817564334365924e-05,29.510449032157048,
shape_refinement/old_family,1.02,12.0,0.8,0.4,0.0,117.70534208832767,2.5810285537842047e-05,117.70531627804213,
shape_refinement/old_family,1.02,12.0,0.8,0.4,0.08,103.01041191864837,2.5811031586418503e-05,103.01038610761678,
shape_refinement/old_family,1.02,12.0,0.8,0.4,0.16,74.02534646485402,2.581310325050308e-05,74.02532065175077,
shape_refinement/old_family,1.02,12.0,0.8,0.4,0.24,47.68852554338202,2.5816054337919467e-05,47.68849972732768,
shape_refinement/old_family,1.02,12.0,0.8,0.48,0.0,112.91322145801647,2.580610863911051e-05,112.91319565190783,
shape_refinement/old_family,1.02,12.0,0.8,0.48,0.08,103.12654223718934,2.580786789949088e-05,103.12651642932144,
shape_refinement/old_family,1.02,12.0,0.8,0.48,0.16,80.39717570126048,2.581181545399778e-05,80.39714988944503,
shape_refinement/old_family,1.02,12.0,0.8,0.56,0.0,94.62260282273223,2.580169131191392e-05,94.62257702104093,
shape_refinement/old_family,1.02,12.0,0.8,0.56,0.08,88.75378461885995,2.5805699446221862e-05,88.7537588131605,
shape_refinement/old_family,1.02,12.0,0.8,0.64,0.0,69.63610063614779,2.5802239113487285e-05,69.63607483390868,
shape_refinement/old_family,1.02,12.0,0.88,0.0,0.0,38.579398170895516,2.5820855430212153e-05,38.57937235004009,
shape_refinement/old_family,1.02,12.0,0.88,0.08,0.0,48.712614582935934,2.582013736298838e-05,48.712588762798575,
shape_refinement/old_family,1.02,12.0,0.88,0.08,0.08,38.88570224652097,2.5819443613620635e-05,38.88567642707736,
shape_refinement/old_family,1.02,12.0,0.88,0.16,0.0,77.16371955196658,2.5818056820557512e-05,77.16369373390975,
shape_refinement/old_family,1.02,12.0,0.88,0.16,0.08,49.78717129142064,2.5817439425704547e-05,49.78714547398121,
shape_refinement/old_family,1.02,12.0,0.88,0.16,0.16,38.84411639297094,2.581567833640753e-05,38.844090577292604,
shape_refinement/old_family,1.02,12.0,0.88,0.24,0.0,115.83030497337384,2.5814820795049902e-05,115.83027915855304,
shape_refinement/old_family,1.02,12.0,0.88,0.24,0.08,77.9981434028727,2.581434554080594e-05,77.99811758852717,
shape_refinement/old_family,1.02,12.0,0.88,0.24,0.16,47.581134955931795,2.581305002128066e-05,47.58110914288177,
shape_refinement/old_family,1.02,12.0,0.88,0.24,0.24,36.5104177962167,2.5811354459268588e-05,36.51039198486224,
shape_refinement/old_family,1.02,12.0,0.88,0.32,0.0,152.05358983242135,2.581073066383733e-05,152.05356402169068,
shape_refinement/old_family,1.02,12.0,0.88,0.32,0.08,113.30457534080263,2.5810503552441686e-05,113.30454953029907,
shape_refinement/old_family,1.02,12.0,0.88,0.32,0.16,69.38975421907594,2.581004754042286e-05,69.3897284090284,
shape_refinement/old_family,1.02,12.0,0.88,0.32,0.24,41.69773937898512,2.5810026464401178e-05,41.697713568958655,
shape_refinement/old_family,1.02,12.0,0.88,0.4,0.0,174.15959991121963,2.580612645603717e-05,174.15957410509318,
shape_refinement/old_family,1.02,12.0,0.88,0.4,0.08,142.3104009607429,2.5806386052825666e-05,142.31037515435685,
shape_refinement/old_family,1.02,12.0,0.88,0.4,0.16,93.95024417638214,2.5807505602486106e-05,93.95021836887653,
shape_refinement/old_family,1.02,12.0,0.88,0.48,0.0,175.46954453673834,2.5801326577506126e-05,175.46951873541175,
shape_refinement/old_family,1.02,12.0,0.88,0.48,0.08,153.2496127061243,2.5802922444316144e-05,153.24958690320187,
shape_refinement/old_family,1.02,12.0,0.88,0.56,0.0,155.89029649110455,2.579924026088065e-05,155.8902706918643,
shape_refinement/old_family,1.02,12.0,0.96,0.0,0.0,39.81184450456535,2.5819962709487454e-05,39.81181868460264,
shape_refinement/old_family,1.02,12.0,0.96,0.08,0.0,52.58949936802537,2.5819166806831576e-05,52.589473548858564,
shape_refinement/old_family,1.02,12.0,0.96,0.08,0.08,40.10602352137469,2.581838351291317e-05,40.105997702991175,
shape_refinement/old_family,1.02,12.0,0.96,0.16,0.0,88.94454828305524,2.581685484248306e-05,88.9445224662004,
shape_refinement/old_family,1.02,12.0,0.96,0.16,0.08,53.02844389393697,2.5816109537745653e-05,53.02841807782744,
shape_refinement/old_family,1.02,12.0,0.96,0.16,0.16,39.99898802386455,2.5813951046226738e-05,39.9989622099135,
shape_refinement/old_family,1.02,12.0,0.96,0.24,0.0,142.9738827152334,2.5813242064479774e-05,142.97385690199133,
shape_refinement/old_family,1.02,12.0,0.96,0.24,0.08,86.60588349140184,2.581256171093883e-05,86.60585767884012,
shape_refinement/old_family,1.02,12.0,0.96,0.24,0.16,50.22363829338176,2.5810607008686078e-05,50.223612482774755,
shape_refinement/old_family,1.02,12.0,0.96,0.24,0.24,37.48846890321069,2.5807658178717598e-05,37.48844309555251,
shape_refinement/old_family,1.02,12.0,0.96,0.32,0.0,200.44764746218755,2.5808650201116693e-05,200.44762165353734,
shape_refinement/old_family,1.02,12.0,0.96,0.32,0.08,130.46736323613325,2.580807026205403e-05,130.467337428063,
shape_refinement/old_family,1.02,12.0,0.96,0.32,0.16,76.05898014756814,2.580645908275514e-05,76.05895434110906,
shape_refinement/old_family,1.02,12.0,0.96,0.4,0.0,237.16008314137014,2.580346152112232e-05,237.16005733790863,
shape_refinement/old_family,1.02,12.0,0.96,0.4,0.08,171.69200154255049,2.5803062131395264e-05,171.69197573948836,
shape_refinement/old_family,1.02,12.0,0.96,0.48,0.0,249.2479245980532,2.579807068961006e-05,249.24789879998252,
shape_refinement/old_family,1.02,16.0,0.01,0.0,0.0,0.007545890588221912,8.337112065748548e-07,0.007545056877015337,1.4016373363895652e-07
shape_refinement/old_family,1.02,16.0,0.01,0.01,0.0,0.005989388797955985,1.6674277430090316e-06,0.005987721370212976,2.748785183701763e-07
shape_refinement/old_family,1.02,16.0,0.01,0.01,0.01,0.013538732653002896,2.501144217076506e-06,0.01353623150878582,4.036554523134673e-07
shape_refinement/old_family,1.02,16.0,0.08,0.0,0.0,0.48437910617938096,5.019514811956252e-06,0.484374086664569,1.9526590526688757e-06
shape_refinement/old_family,1.02,16.0,0.08,0.08,0.0,0.360046018241355,5.023494397491639e-06,0.3600409947469575,1.2311642514395097e-06
shape_refinement/old_family,1.02,16.0,0.08,0.08,0.08,0.8570846862435717,5.027257562694973e-06,0.857079658986009,1.1310256728958358e-06
shape_refinement/old_family,1.02,16.0,0.16,0.0,0.0,1.9527032538720046,5.029763899113763e-06,1.9526982241081055,1.1215538796351405e-06
shape_refinement/old_family,1.02,16.0,0.16,0.08,0.0,1.397395394387228,5.0332649931394455e-06,1.3973903611222347,1.3851891643064345e-06
shape_refinement/old_family,1.02,16.0,0.16,0.08,0.08,1.8814931052674633,5.036552413441211e-06,1.88148806871505,1.3249947026061868e-06
shape_refinement/old_family,1.02,16.0,0.16,0.16,0.0,1.2097361881466717,5.0418190661336305e-06,1.2097311463276055,1.1335520548882982e-06
shape_refinement/old_family,1.02,16.0,0.16,0.16,0.08,1.7326018740264684,5.044659389031835e-06,1.7325968293670793,1.1208862589207056e-06
shape_refinement/old_family,1.02,16.0,0.16,0.16,0.16,3.2992544616237076,5.051706811916548e-06,3.2992494099168956,1.1150516705527025e-06
shape_refinement/old_family,1.02,16.0,0.24,0.0,0.0,4.433233688284588,5.042936446780876e-06,4.433228645348141,1.11628477167569e-06
shape_refinement/old_family,1.02,16.0,0.24,0.08,0.0,3.7022800484284146,5.045628652628242e-06,3.702275002799762,1.113558651546163e-06
shape_refinement/old_family,1.02,16.0,0.24,0.08,0.08,4.8508170292662305,5.048197325062096e-06,4.850811981068905,1.104838948641046e-06
shape_refinement/old_family,1.02,16.0,0.24,0.16,0.0,2.4684287123448176,5.052308212453319e-06,2.4684236600366054,1.1848500345105685e-06
shape_refinement/old_family,1.02,16.0,0.24,0.16,0.08,3.1935723648502696,5.0545838808619626e-06,3.193567310266389,1.1926946753366879e-06
shape_refinement/old_family,1.02,16.0,0.24,0.16,0.16,5.1179976676429675,5.060250076317729e-06,5.117992607392891,1.107265039802575e-06
shape_refinement/old_family,1.02,16.0,0.24,0.24,0.0,2.193421166539525,5.060387216306797e-06,2.1934161061523088,1.101173867645855e-06
shape_refinement/old_family,1.02,16.0,0.24,0.24,0.08,2.7258284442119347,5.062293761540141e-06,2.725823381918173,1.1118503354124985e-06
shape_refinement/old_family,1.02,16.0,0.24,0.24,0.16,4.304061606164049,5.0670401370003e-06,4.304056539123912,1.0986578589111673e-06
shape_refinement/old_family,1.02,16.0,0.24,0.24,0.24,6.866902419387371,5.072669233523523e-06,6.866897346718138,1.1341968289002578e-06
shape_refinement/old_family,1.02,16.0,0.32,0.0,0.0,7.920553799610814,5.055539480244951e-06,7.920548744071334,1.1415575234196383e-06
shape_refinement/old_family,1.02,16.0,0.32,0.08,0.0,7.1371782367667205,5.05740454153481e-06,7.137173179362179,1.1076298337260225e-06
shape_refinement/old_family,1.02,16.0,0.32,0.08,0.08,8.40415186933281,5.059222319249023e-06,8.404146810110491,1.094534682362482e-06
shape_refinement/old_family,1.02,16.0,0.32,0.16,0.0,5.356544902021824,5.0620815916056066e-06,5.356539839940233,1.103246762690046e-06
shape_refinement/old_family,1.02,16.0,0.32,0.16,0.08,6.507702212626319,5.063775569892322e-06,6.50769714885075,1.1132191919500754e-06
shape_refinement/old_family,1.02,16.0,0.32,0.16,0.16,9.451810937609883,5.068006232631139e-06,9.45180586960365,1.096729391073411e-06
shape_refinement/old_family,1.02,16.0,0.32,0.24,0.0,3.743217007033637,5.067688400874948e-06,3.743211939345236,1.1019162539991444e-06
shape_refinement/old_family,1.02,16.0,0.32,0.24,0.08,4.419779078158186,5.069216166206957e-06,4.41977400894202,1.1295713665422297e-06
shape_refinement/old_family,1.02,16.0,0.32,0.24,0.16,6.499189315942882,5.073020053995691e-06,6.499184242922828,1.1412963571105073e-06
shape_refinement/old_family,1.02,16.0,0.32,0.24,0.24,10.004254807897931,5.077487391249595e-06,10.00424973041054,1.1080295749904356e-06
shape_refinement/old_family,1.02,16.0,0.32,0.32,0.0,3.4920549498261826,5.072547757798419e-06,3.4920498772784248,1.12439810064672e-06
shape_refinement/old_family,1.02,16.0,0.32,0.32,0.08,3.9865447190184846,5.073899767582709e-06,3.986539645118717,1.1117671467886225e-06
shape_refinement/old_family,1.02,16.0,0.32,0.32,0.16,5.434537033139766,5.077261406597815e-06,5.434531955878359,1.1020655552584913e-06
shape_refinement/old_family,1.02,16.0,0.32,0.32,0.24,7.732764327592346,5.081187218935296e-06,7.732759246405127,1.0967520788471884e-06
shape_refinement/old_family,1.02,16.0,0.32,0.32,0.32,10.717555232717531,5.084387060523458e-06,10.71755014833047,1.1267756008237486e-06
shape_refinement/old_family,1.02,16.0,0.375,0.375,0.0,5.05253600539766,5.07633016122704e-06,5.0525309290674985,1.1102380102746413e-06
shape_refinement/old_family,1.02,16.0,0.4,0.0,0.0,12.315935465885916,5.065354980724287e-06,12.315930400530936,1.1027263758384312e-06
shape_refinement/old_family,1.02,16.0,0.4,0.08,0.0,11.725174465959917,5.066520592433079e-06,11.725169399439324,1.125145857346237e-06
shape_refinement/old_family,1.02,16.0,0.4,0.08,0.08,12.815663564774942,5.067691476941343e-06,12.815658497083465,1.1408307776347359e-06
shape_refinement/old_family,1.02,16.0,0.4,0.16,0.0,10.090925555480052,5.069448410127938e-06,10.090920486031642,1.141918426643495e-06
shape_refinement/old_family,1.02,16.0,0.4,0.16,0.08,11.451457807428964,5.0706285581116455e-06,11.451452736800405,1.1405461785086072e-06
shape_refinement/old_family,1.02,16.0,0.4,0.16,0.16,13.830966311431778,5.073579807160543e-06,13.830961237851971,1.1052456312081163e-06
shape_refinement/old_family,1.02,16.0,0.4,0.24,0.0,7.858706532375292,5.072885948443288e-06,7.858701459489343,1.1074197824488573e-06
shape_refinement/old_family,1.02,16.0,0.4,0.24,0.08,8.753818402507898,5.074071665134696e-06,8.753813328436232,1.1029165186267178e-06
shape_refinement/old_family,1.02,16.0,0.4,0.24,0.16,11.442833375737552,5.077028395118066e-06,11.442828298709156,1.1115592694367213e-06
shape_refinement/old_family,1.02,16.0,0.4,0.24,0.24,14.413412856266996,5.0804773677226865e-06,14.413407775789628,1.11497181273191e-06
shape_refinement/old_family,1.02,16.0,0.4,0.32,0.0,5.969649689031608,5.07563276823732e-06,5.96964461339884,1.100421812099023e-06
shape_refinement/old_family,1.02,16.0,0.4,0.32,0.08,6.502934526352705,5.0768215674832164e-06,6.502929449531138,1.1022815568348941e-06
shape_refinement/old_family,1.02,16.0,0.4,0.32,0.16,8.109298042690975,5.079782028027742e-06,8.109292962908947,1.1343067209910691e-06
shape_refinement/old_family,1.02,16.0,0.4,0.32,0.24,10.831230811878187,5.083243565592283e-06,10.831225728634623,1.1093481340871652e-06
shape_refinement/old_family,1.02,16.0,0.4,0.32,0.32,14.173242679394702,5.086059355076165e-06,14.173237593335347,1.1068108225312758e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.0,6.07552145916635,5.0769168753859116e-06,6.075516382249474,1.1151675777287958e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.08,6.465514659543514,5.078109662838303e-06,6.465509581433851,1.1113571365114455e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.16,7.58939297362138,5.081081122604934e-06,7.589387892540257,1.0967198080613066e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.24,9.318657403568128,5.084580386359164e-06,9.318652318987741,1.0933618950360937e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.32,11.46709063912396,5.087499114678862e-06,11.467085551624844,1.110228199218758e-06
shape_refinement/old_family,1.02,16.0,0.4,0.4,0.4,13.820160257597331,5.089127938851908e-06,13.820155168469393,1.0911236145716432e-06
shape_refinement/old_family,1.02,16.0,0.48,0.0,0.0,17.38218323000197,5.071668558955135e-06,17.38217815833341,1.1130257355829603e-06
shape_refinement/old_family,1.02,16.0,0.48,0.08,0.0,17.310990853208104,5.072293289142428e-06,17.310985780914816,1.0898123076173684e-06
shape_refinement/old_family,1.02,16.0,0.48,0.08,0.08,17.87288016039495,5.07295555815818e-06,17.87287508743939,1.1103832924198312e-06
shape_refinement/old_family,1.02,16.0,0.48,0.16,0.0,16.775122714926376,5.073837910665328e-06,16.775117641088464,1.1054339686593063e-06
shape_refinement/old_family,1.02,16.0,0.48,0.16,0.08,17.590447178928347,5.074598778311423e-06,17.59044210432957,1.0962714124846348e-06
shape_refinement/old_family,1.02,16.0,0.48,0.16,0.16,18.774032560943432,5.0764979874540105e-06,18.774027484445444,1.1169058086304e-06
shape_refinement/old_family,1.02,16.0,0.48,0.24,0.0,15.2185967262799,5.075534555495919e-06,15.218591650745344,1.1332376133958295e-06
shape_refinement/old_family,1.02,16.0,0.48,0.24,0.08,15.86972114262548,5.076428412771795e-06,15.869716066197066,1.1297928616981032e-06
shape_refinement/old_family,1.02,16.0,0.48,0.24,0.16,17.650349402230024,5.078667024605863e-06,17.650344323563,1.1233042369026417e-06
shape_refinement/old_family,1.02,16.0,0.48,0.24,0.24,18.945102454823868,5.081276714872091e-06,18.945097373547153,1.1039919250412465e-06
shape_refinement/old_family,1.02,16.0,0.48,0.32,0.0,12.688044407081328,5.076588596829116e-06,12.688039330492732,1.0946453840652812e-06
shape_refinement/old_family,1.02,16.0,0.48,0.32,0.08,13.105730304797893,5.0776304347021475e-06,13.105725227167458,1.103466667361518e-06
shape_refinement/old_family,1.02,16.0,0.48,0.32,0.16,14.406835950948901,5.0802392872941305e-06,14.406830870709614,1.1017572839514672e-06
shape_refinement/old_family,1.02,16.0,0.48,0.32,0.24,16.531858371668175,5.083321620682852e-06,16.531853288346554,1.106699112499939e-06
shape_refinement/old_family,1.02,16.0,0.48,0.32,0.32,17.84289061737047,5.085873705205579e-06,17.842885531496766,1.112209936279362e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.0,10.449176601612935,5.076449485764732e-06,10.449171525163448,1.0936222339522034e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.08,10.731251664226122,5.077644357309565e-06,10.731246586581765,1.0974108620819842e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.16,11.565545786515692,5.080625640891363e-06,11.56554070589005,1.1184157423038052e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.24,12.921983774823834,5.0841748871019925e-06,12.921978690648947,1.107686672944304e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.32,14.749996538607572,5.0872349744841244e-06,14.749991451372598,1.1074219569831935e-06
shape_refinement/old_family,1.02,16.0,0.48,0.4,0.4,16.16176989028795,5.089125263439336e-06,16.161764801162686,1.1031173816006083e-06
