candidate,path,protocol,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
Mishin_source_rigid,direct_110,compression_control,1,-0.1,0.0,stable_local_equilibrium,2.6161364741206228e-14,1,2.3364273618693687,1.175829969888954e-20,4.090091020605979e-06,-4.072122313434945e-06,0.5378119200959905,-0.0007874323575651022,4.105863433238783e-21
Mishin_source_rigid,direct_110,compression_control,2,-0.5,0.0,stable_local_equilibrium,4.950415077864534e-13,2,2.329099896582384,-2.323192323488935e-17,0.00010140294079813428,-0.00010182235036277813,0.5461718117037855,-0.003921146473060054,-8.112321214516333e-18
Mishin_source_rigid,direct_110,compression_control,3,-0.9,0.0,stable_local_equilibrium,4.4804437937528974e-14,2,2.3218643680487405,3.1413850920792917e-17,0.0003257933496956522,-0.0003286897562294265,0.554585126854062,-0.007015542285377359,1.096935654779059e-17
Mishin_source_rigid,direct_110,compression_control,4,-2.0,0.0,stable_local_equilibrium,1.3697376566312869e-14,6,2.302415220588987,5.147333484182818e-17,0.0015733101031398106,-0.001605468366962595,0.5779758013813132,-0.015333298227153248,1.797389832935432e-17
Mishin_source_rigid,direct_110,pure_resolved_shear,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18
Mishin_source_rigid,direct_110,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,1.2967057982926633e-16,1,2.3382776626125863,0.004137466598088925,4.585356125019757e-06,-4.585392593209331e-06,0.5357027400070092,3.879962567067101e-06,0.0014447558955266741
Mishin_source_rigid,direct_110,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,1.6479873021779667e-16,1,2.338309879759639,0.012414021219882953,4.127682185414705e-05,-4.127069834303965e-05,0.5354508319963441,1.7658168880744685e-05,0.0043348338698137945
Mishin_source_rigid,direct_110,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,1.7763568394002505e-15,2,2.3385317113595523,0.03313415907655714,0.0002939247194750638,-0.00029361364909335206,0.5338562767441406,0.00011252819401010768,0.011570068430591284
Mishin_source_rigid,direct_110,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,7.213674102501955e-14,2,2.33930683121838,0.06645602739423921,0.0011805698282133237,-0.0011762406057882714,0.5295347059929044,0.0004440212748607817,0.023205682775894083
Mishin_source_rigid,direct_110,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,1.966742740888705e-16,2,2.340531937003816,0.10048263965966259,0.002691177419348753,-0.0026541285567599857,0.5081030395793328,0.0009679584267179025,0.03508738562709716
Mishin_source_rigid,direct_110,pure_resolved_shear,6,0.0,2.0,stable_local_equilibrium,3.885780586188048e-16,4,2.344367049210407,0.17374796869475015,0.007907737453477628,-0.007496848163607673,0.46160693180092166,0.0026081088451237007,0.060670798459973245
Mishin_source_rigid,direct_110,pure_resolved_shear,7,0.0,3.0,stable_local_equilibrium,5.516420653606247e-16,5,2.354894522350867,0.27827418460021774,0.01957393226205939,-0.01743396947545467,0.372264816206728,0.007110360290702266,0.0971701545481339
Mishin_source_rigid,direct_110,pure_resolved_shear,8,0.0,4.0,stable_local_equilibrium,1.3530843112619095e-16,5,2.376413105286929,0.4145627137292829,0.04092829341364422,-0.03258239986546428,0.23748525685485528,0.01631314521715759,0.14476054622472762
Mishin_source_rigid,direct_110,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18
Mishin_source_rigid,direct_110,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,2.2811613709095013e-16,1,2.339203030537766,0.004145533249406811,5.629069131971032e-06,-5.63075858960861e-06,0.5346605546976377,0.00039962916308703545,0.0014475726776740046
Mishin_source_rigid,direct_110,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,7.86697096355482e-16,1,2.341090990514996,0.012486871431379136,5.101555335344787e-05,-5.078404846932654e-05,0.5323504728788839,0.0012070470898078148,0.004360272328361856
Mishin_source_rigid,direct_110,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,6.033368249447335e-15,2,2.3459860683506935,0.033658297064397075,0.000369461876369756,-0.0003642176898263498,0.5254903588756424,0.0033005096869515296,0.011753091406136514
Mishin_source_rigid,direct_110,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,1.8249984856666401e-13,3,2.3588137444607886,0.08653446274228134,0.002418447839481211,-0.002328419534230108,0.5066966658085765,0.008786481727870622,0.030216842178470017
Mishin_source_rigid,direct_110,explicit_45degree_axis,5,2.0,2.0,stable_local_equilibrium,6.522560269672795e-16,5,2.3837172426300004,0.18707781109096872,0.010863326261109085,-0.009752591393518535,0.4113627979532794,0.019436882743987492,0.0653254265836839
Mishin_source_rigid,direct_110,explicit_45degree_axis,6,4.0,4.0,continuation_unresolved_or_branch_lost,0.006347973916400407,8,,,,,,,
Mishin_source_rigid,direct_110,explicit_45degree_axis,7,6.0,6.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
Mishin_source_rigid,direct_110,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18
Mishin_source_rigid,direct_110,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,4.2674197509029455e-16,3,2.3476657960557783,0.016881904901219092,0.00017997798470818782,-0.00017798815948724938,0.5248541858844449,0.004018873570430053,0.005894967622221449
Mishin_source_rigid,direct_110,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,2.498001805406602e-16,3,2.3573706604787663,0.03447355790870628,0.000737737523080817,-0.0007203509666270556,0.5129944145348749,0.008169322523808536,0.01203777114512264
Mishin_source_rigid,direct_110,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,2.8796409701215e-16,3,2.3476657960557783,0.01688190490121973,0.00017997798470810455,-0.00017798815948733828,0.5248541858844441,0.004018873570430053,0.005894967622221672
Mishin_source_rigid,direct_110,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,1.0738243248157447e-15,3,2.338273632475024,3.7885550805735116e-16,-3.0476135504109436e-11,-3.0476135504109436e-11,0.5357167042963408,2.1564062659653096e-06,1.3229199942579146e-16
Mishin_source_rigid,shockley_112,normal_tension,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,5.1808935841977053e-17,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963413,2.1564062657753875e-06,1.044489357443906e-17
Mishin_source_rigid,shockley_112,normal_tension,1,0.05,0.0,stable_local_equilibrium,1.1622647289044608e-16,1,2.3391989983783854,1.5559317787254757e-16,1.025799238094094e-06,-1.036462593425622e-06,0.5346769748581712,0.0003979047421212511,3.13682216663246e-17
Mishin_source_rigid,shockley_112,normal_tension,2,0.15,0.0,stable_local_equilibrium,3.4359807144278183e-16,1,2.341054376080269,-5.165006327183085e-16,9.253031534206535e-06,-9.271160640013586e-06,0.5326037187808269,0.0011913883092552217,-1.0412864213864349e-16
Mishin_source_rigid,shockley_112,normal_tension,3,0.4,0.0,stable_local_equilibrium,9.367506770274758e-17,2,2.345720663312221,-8.226367494055001e-17,6.617660716858043e-05,-6.59643310735543e-05,0.5274101657412328,0.0031870047459098614,-1.6584693660125668e-17
