source_frame,atoms,n_Si,n_O,n_H,source_config_type,observed_group,empty_gap_x_A,empty_gap_y_A,empty_gap_z_A,included
1448,1849,1678,171,0,bulk,Si_O_vacuum2,14.270800000000007,13.394379999999996,0.23212999999999873,False
1449,1852,1678,174,0,bulk,Si_O_vacuum2,13.511150000000006,13.59372000000001,0.2321000000000007,False
1450,1852,1677,175,0,bulk,Si_O_vacuum2,13.597380000000001,13.782470000000007,0.19009999999999933,False
1451,1852,1677,175,0,bulk,Si_O_vacuum2,14.009149999999996,13.634000000000004,0.19979999999999998,False
1452,1853,1679,174,0,bulk,Si_O_vacuum2,14.299790000000002,13.434799999999997,0.1789900000000003,False
1453,1853,1679,174,0,bulk,Si_O_vacuum2,14.605149999999998,13.830460000000008,0.1821399999999995,False
1454,1856,1679,177,0,bulk,Si_O_vacuum2,13.756920000000006,14.440539999999997,0.22179999999999905,False
1455,1856,1679,177,0,bulk,Si_O_vacuum2,13.981170000000002,15.203770000000006,0.21030000000000154,False
1456,1860,1679,181,0,bulk,Si_O_vacuum2,13.944910000000004,14.645560000000005,0.2217,False
1457,1860,1679,181,0,bulk,Si_O_vacuum2,13.924219999999996,15.141999999999998,0.17454100000000083,False
1458,1863,1679,184,0,bulk,Si_O_vacuum2,13.700659999999996,12.657389999999992,0.1564899999999999,False
1459,1865,1679,186,0,bulk,Si_O_vacuum2,13.873239999999997,12.543700000000003,0.2107999999999992,False
1460,1865,1679,186,0,bulk,Si_O_vacuum2,14.47792,12.600059999999994,0.1575999999999999,False
1461,1868,1679,189,0,bulk,Si_O_vacuum2,13.043910000000004,12.783810000000004,0.21149999999999985,False
1462,1868,1679,189,0,bulk,Si_O_vacuum2,13.396749999999988,12.74157999999999,0.24820000000000061,False
1463,1871,1679,192,0,bulk,Si_O_vacuum2,13.1351,12.630780000000003,0.1770999999999991,False
1464,1870,1679,191,0,bulk,Si_O_vacuum2,13.23437,13.097150000000005,0.15302000000000024,False
1465,1871,1679,192,0,bulk,Si_O_vacuum2,12.867019999999998,12.513069999999997,0.17850000000000033,False
