held_composition,source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
O144Si72,487,216,O144Si72,Si_O_vacuum0,0.1145710604566587,0.13051667143965587,58.4748214556279,-70803.97212922621,-1657.3699097214258,-1598.8950882657978
O144Si72,488,216,O144Si72,Si_O_vacuum0,0.10263802211325915,0.11923531113421401,58.26289215170541,-70804.01657134468,-1657.350855525712,-1599.0879633740064
O144Si72,489,216,O144Si72,Si_O_vacuum0,0.1435297525916458,0.15387809491921142,58.070405784584956,-70805.29452019365,-1658.8349989258834,-1600.7645931412985
O144Si72,490,216,O144Si72,Si_O_vacuum0,0.10998659525059348,0.12066041356197738,58.407579230071406,-70806.1118185965,-1659.5813736576863,-1601.173794427615
O144Si72,491,216,O144Si72,Si_O_vacuum0,0.11265860808367145,0.1270823282470199,57.76864918109895,-70810.69728976795,-1663.9440251303504,-1606.1753759492515
O144Si72,492,216,O144Si72,Si_O_vacuum0,0.11277800621079147,0.12628496881230356,58.310980903641756,-70809.64171961491,-1663.044956624804,-1604.733975721162
O144Si72,493,216,O144Si72,Si_O_vacuum0,0.12473155119358745,0.13700677049740234,58.85928064098444,-70810.43004896774,-1663.8394041266247,-1604.9801234856402
O144Si72,494,216,O144Si72,Si_O_vacuum0,0.11497069763929005,0.1302867666456035,58.893829799307845,-70812.6025379111,-1665.890397399863,-1606.9965676005552
O144Si72,495,216,O144Si72,Si_O_vacuum0,0.11568067296555345,0.12939741304926305,58.559762134515665,-70813.8960653249,-1667.0297823628337,-1608.470020228318
O144Si72,496,216,O144Si72,Si_O_vacuum0,0.10157393976234647,0.12173288351673664,58.314462191067506,-70818.05761406907,-1671.0983105804014,-1612.7838483893338
