model,ring,j,l,gx,gy,gz,units
joint_trial,7,-3,10,-0.0007306409566107367,0.0001429719659299345,-9.815288254269355e-05,eV/L0
joint_trial,7,-2,-7,-0.0003934686761063805,0.0003214163264580766,0.0007777596080027107,eV/L0
joint_trial,7,-2,-6,-0.0005268151234553732,0.0001765434087856653,-0.00023314809240775983,eV/L0
joint_trial,7,-2,-5,-0.000434704137790103,-4.9464576919391735e-05,-0.00019371811640882957,eV/L0
joint_trial,7,-2,-4,-0.0001840793799276378,-0.00031940376938093305,-0.000263286670217477,eV/L0
joint_trial,7,-2,-3,0.00025133684657255875,-0.0004101037166105518,-0.00012907538645041044,eV/L0
joint_trial,7,-2,-2,6.477050420567861e-05,4.384108262273579e-05,8.148708675608249e-05,eV/L0
joint_trial,7,-2,-1,-0.0036148440716561934,0.0015454975966505743,0.0006689673899078592,eV/L0
joint_trial,7,-2,0,-0.005538635890961319,0.001221793846923103,0.0044070717649014905,eV/L0
joint_trial,7,-2,1,0.01550572490742129,0.014486513779441655,0.004775701581494029,eV/L0
joint_trial,7,-2,2,0.007299183020591914,0.007566198265304262,-0.0020506982464216623,eV/L0
joint_trial,7,-2,3,3.909270412798522e-05,-0.003990733690731688,0.005626670295352574,eV/L0
joint_trial,7,-2,4,-0.003789276415543271,0.0005018707353354997,-0.00277197364191953,eV/L0
joint_trial,7,-2,5,-0.004657677839534938,-0.001339672854862733,-0.0026992250871109356,eV/L0
joint_trial,7,-2,6,-0.0031450093720750997,-0.0003406208514463839,-0.001300855518829761,eV/L0
joint_trial,7,-2,7,-0.001971518086730517,-0.0002964052500848823,-0.0007315151466006293,eV/L0
joint_trial,7,-2,8,-0.0012908770184576002,-0.00011727340692912364,-0.00036048959686296164,eV/L0
joint_trial,7,-2,9,-0.0009136453949010106,-0.00010702245650188171,-0.00012953952808619773,eV/L0
joint_trial,7,-2,10,-0.0006866212153944133,8.607228905181654e-05,-4.1902790499480625e-05,eV/L0
joint_trial,7,-1,-8,-0.0005240281662326272,0.00020383751767273514,0.0013407175830649236,eV/L0
joint_trial,7,-1,-7,-0.0006318320136028758,0.0007963619608130352,-0.00017897171688835339,eV/L0
joint_trial,7,-1,-6,-0.000694993820446217,0.00041386778764620775,-0.00024026990003664,eV/L0
joint_trial,7,-1,-5,-0.0007159492619659701,0.00020658887999248658,-0.00013675755149825556,eV/L0
joint_trial,7,-1,-4,-0.00040394899003433956,-2.401362210271398e-05,3.832424178055057e-05,eV/L0
joint_trial,7,-1,-3,0.0009034579816221914,-0.00011321915448622495,0.0004165288778665058,eV/L0
joint_trial,7,-1,-2,0.00380784784729786,0.0010505714094842255,0.0011732462921659609,eV/L0
joint_trial,7,-1,-1,0.00027878448441015627,0.007846292883108272,0.005668103607008905,eV/L0
joint_trial,7,-1,0,-0.02825169741250346,0.01309927498940969,0.01733131688192498,eV/L0
joint_trial,7,-1,1,0.024646383001858597,0.017930802891308467,0.002834438074083612,eV/L0
joint_trial,7,-1,2,-9.605919600624099e-05,-0.0058930234166850335,0.0075843149707505685,eV/L0
joint_trial,7,-1,3,-0.0074777355877371915,-0.0009720825220455956,-0.0078034846391975225,eV/L0
joint_trial,7,-1,4,-0.008439615709746346,-0.0030679875207774493,-0.006441904287411006,eV/L0
joint_trial,7,-1,5,-0.0047054946294249195,-0.0006246346754288907,-0.002845290014134443,eV/L0
joint_trial,7,-1,6,-0.00250025528739118,-0.00023974412894489842,-0.0015272242112696005,eV/L0
joint_trial,7,-1,7,-0.0014992375260307062,7.3237964036904986e-06,-0.0007957270502242871,eV/L0
joint_trial,7,-1,8,-0.0010448109102856808,-0.00012475448936819715,-0.0003700650095025864,eV/L0
joint_trial,7,-1,9,-0.0008192805708059884,-0.00013224975099934366,-0.0001733959115620209,eV/L0
joint_trial,7,-1,10,-0.0006876801474054463,0.0001450269082548729,-0.00011934169788488363,eV/L0
joint_trial,7,0,-8,-0.0006259097911974115,0.0011058962898849642,0.0004893991754133299,eV/L0
joint_trial,7,0,-7,-0.0007923980935441479,0.0013054492353321962,-0.00038486274064523896,eV/L0
joint_trial,7,0,-6,-0.0009428874239251122,0.001535766475370733,-0.00045080402193112875,eV/L0
joint_trial,7,0,-5,-0.0011797794943621874,0.00179795036608608,-0.0005285394322818401,eV/L0
joint_trial,7,0,-4,-0.0013473114483237199,0.0019721459793538756,-0.0005479056997824243,eV/L0
joint_trial,7,0,-3,-0.0005421408260590806,0.0023658031092289944,-9.617095229588589e-05,eV/L0
joint_trial,7,0,-2,0.005652925777738755,0.004173132801987312,-0.00043942012974152546,eV/L0
joint_trial,7,0,-1,0.028131903848384064,0.01972067882435697,0.006541577200545502,eV/L0
joint_trial,7,0,0,-0.00034628250678082336,0.17979284752141614,0.1298351914309507,eV/L0
joint_trial,7,0,1,0.0011173281682658916,0.058440568714822595,-0.08378333804513308,eV/L0
joint_trial,7,0,2,-0.02493828750038392,-0.009730598337490098,-0.017021950391821715,eV/L0
joint_trial,7,0,3,-0.016071872572178184,-0.009968169305533802,-0.012387862469367933,eV/L0
joint_trial,7,0,4,-0.006625739372258941,-0.00464194235865341,-0.007298930304530121,eV/L0
joint_trial,7,0,5,-0.0031538029975151857,-0.003390424643156378,-0.004372613241622387,eV/L0
joint_trial,7,0,6,-0.0017789552716930572,-0.0024915226484843052,-0.0023293989218107335,eV/L0
joint_trial,7,0,7,-0.0011898792278315449,-0.0019459541740921705,-0.00125783171725567,eV/L0
joint_trial,7,0,8,-0.0008828435901812902,-0.001460242799741084,-0.0005452561537124182,eV/L0
joint_trial,7,0,9,-0.0008230724675210646,-0.0010682499334722705,-0.000664892776508199,eV/L0
joint_trial,7,1,-9,-0.0005084609281164705,0.0005511118110193284,0.0004759852872294737,eV/L0
joint_trial,7,1,-8,-0.0006644698451584185,0.0013754416279304837,0.00024884280712585203,eV/L0
joint_trial,7,1,-7,-0.0008486003822578462,0.001633337723796031,0.0005663659214407557,eV/L0
joint_trial,7,1,-6,-0.001126213578511,0.0020141173485580307,0.0012811028493748813,eV/L0
joint_trial,7,1,-5,-0.0016383193253064776,0.002499545191529821,0.0023049789543439832,eV/L0
joint_trial,7,1,-4,-0.002810646914698106,0.003262528326801292,0.004267125713967185,eV/L0
joint_trial,7,1,-3,-0.005789991696458383,0.00419719895155509,0.006926142057431942,eV/L0
joint_trial,7,1,-2,-0.01466051215639771,0.008850156836322839,0.011251708425635361,eV/L0
joint_trial,7,1,-1,-0.024097984260897407,0.00860026150021851,0.014886628155427352,eV/L0
joint_trial,7,1,0,-0.0010309323761669093,-0.05908244168705572,0.08227894447448506,eV/L0
joint_trial,7,1,1,0.00031634334482938907,-0.18184863729729348,-0.12586565043983167,eV/L0
joint_trial,7,1,2,0.027581695354031183,-0.020061120855824482,-0.0055224619733893355,eV/L0
joint_trial,7,1,3,0.0048920772477842175,-0.004281294241242841,0.0004838061352433256,eV/L0
joint_trial,7,1,4,-0.0010566253695381959,-0.002444909897486536,5.4941469786135145e-05,eV/L0
joint_trial,7,1,5,-0.0015831236298071924,-0.002043800780134185,0.0006261910044714595,eV/L0
joint_trial,7,1,6,-0.0012729978918754404,-0.0018731504144980074,0.0007291532159300619,eV/L0
joint_trial,7,1,7,-0.0009859431071181162,-0.0016606283752608837,0.0007043246546695109,eV/L0
joint_trial,7,1,8,-0.0008507696005298577,-0.0016067597316551945,0.0006154034300174287,eV/L0
joint_trial,7,1,9,-0.0007821804349726798,-0.0006620477286738411,-0.0007521737845377682,eV/L0
joint_trial,7,2,-9,-0.0006421343635676479,8.634324527598418e-05,0.0002786992479876275,eV/L0
joint_trial,7,2,-8,-0.0007490225047796407,0.0002341856841785769,0.0001941878328452551,eV/L0
joint_trial,7,2,-7,-0.000976912331255459,0.00012114460415382444,0.0004931508270253357,eV/L0
joint_trial,7,2,-6,-0.0013921543805109167,3.3524410124909104e-05,0.0008578577426010852,eV/L0
joint_trial,7,2,-5,-0.0022822505192696316,0.0002494914635154334,0.0015248249189368185,eV/L0
joint_trial,7,2,-4,-0.0042894770247337505,0.0005818962422033622,0.002708334193373169,eV/L0
joint_trial,7,2,-3,-0.00783416509784659,0.0028246540820771127,0.00600261647716429,eV/L0
joint_trial,7,2,-2,-0.007121349823098975,0.0007073056228553398,0.00744867973907157,eV/L0
joint_trial,7,2,-1,9.51940170813998e-05,0.004526735694514179,-0.007145442768117391,eV/L0
joint_trial,7,2,0,0.024403820783778448,-0.018290927881983082,-0.003802012861337658,eV/L0
joint_trial,7,2,1,-0.027440561982634244,-0.011629322436668295,-0.016182821201751574,eV/L0
joint_trial,7,2,2,-0.0002654605971539701,-0.007347040986317372,-0.005041938711080578,eV/L0
joint_trial,7,2,3,0.0032980373363942312,-0.0008082274495431734,-0.001223229510276307,eV/L0
joint_trial,7,2,4,0.0006096349268620498,0.00026462918611754195,-0.0006258368841863586,eV/L0
joint_trial,7,2,5,-0.0005461787807588307,0.00015877149695776735,-0.00019456396714315818,eV/L0
joint_trial,7,2,6,-0.0007767269420632683,-0.00013159030708644517,-9.981955632618259e-05,eV/L0
joint_trial,7,2,7,-0.0007306875907618187,-0.0002769481833941479,6.04692014542504e-05,eV/L0
joint_trial,7,2,8,-0.0007843222815858554,-0.0004649765951350824,-0.0008003111818241391,eV/L0
joint_trial,7,3,-9,-0.0006915560196469152,5.670703760622523e-05,4.670215486705187e-05,eV/L0
joint_trial,7,3,-8,-0.000887507354198684,0.00018636852415110724,0.00014290955394108748,eV/L0
joint_trial,7,3,-7,-0.0011830876298807602,0.00011664502594107893,0.00038200439570002746,eV/L0
joint_trial,7,3,-6,-0.0018056545187417263,0.0002632845641606745,0.0007275716595738629,eV/L0
joint_trial,7,3,-5,-0.002873527596045571,0.0002932270725995463,0.001240104909430947,eV/L0
joint_trial,7,3,-4,-0.0043279472282679275,0.0012016500013110997,0.0025462190577803818,eV/L0
joint_trial,7,3,-3,-0.0037189167549874073,-0.0005277779654558752,0.002821741423705738,eV/L0
joint_trial,7,3,-2,-2.443110214066283e-05,0.003704696671456719,-0.005263000994525772,eV/L0
joint_trial,7,3,-1,0.007314314772138425,-0.007369553747179189,0.0014491105122218884,eV/L0
joint_trial,7,3,0,0.015214876596492524,-0.014055370674845746,-0.005078343051628321,eV/L0
joint_trial,7,3,1,-0.005001413197779787,-0.0007068006551047169,-0.00391486619929673,eV/L0
joint_trial,7,3,2,-0.0034745520072833615,-0.0013809508821720617,-0.00028112969985937057,eV/L0
joint_trial,7,3,3,-5.610360364131257e-05,-8.947403064255521e-06,1.1981827265606696e-05,eV/L0
joint_trial,7,3,4,0.00013777285736000077,0.00045314984294627964,0.00018390137210152498,eV/L0
joint_trial,7,3,5,-0.0002550303061834759,0.00027673937013325653,0.0003192793757880755,eV/L0
joint_trial,7,3,6,-0.00047608525223469803,0.00018843887616591817,0.0005700751795661869,eV/L0
joint_trial,7,3,7,-0.0005946378881218726,-0.0004003277639326992,-3.5506298012788345e-05,eV/L0
joint_trial,7,3,8,-0.00062173088227751,0.00027441537457526693,-0.00031574356182251397,eV/L0
joint_trial,7,4,-9,-0.0007463606776595906,-1.2666358102742386e-05,7.151880114982653e-05,eV/L0
joint_trial,7,4,-8,-0.0009689470855910438,3.512963169006341e-05,0.00020906979059621018,eV/L0
joint_trial,7,4,-7,-0.0011992508268723464,0.00010152423934094744,0.0004342131837286411,eV/L0
joint_trial,7,4,-6,-0.0017133147636044944,0.00015417548468448994,0.0007053432611743575,eV/L0
joint_trial,7,4,-5,-0.002188473948332494,0.0006721201202829878,0.0010892422460179634,eV/L0
joint_trial,7,4,-4,-0.00162683391037216,-0.00047113163891257965,0.0011275094585131275,eV/L0
joint_trial,7,4,-3,3.681987658607546e-05,0.001638597537760334,-0.0023670168829829424,eV/L0
joint_trial,7,4,-2,0.003706908296366852,-0.002360269390790454,0.0013442148468619153,eV/L0
joint_trial,7,4,-1,0.007931849760609639,-0.006531667572394779,-0.0007178509623072522,eV/L0
joint_trial,7,4,0,0.006137239149250883,-0.008145236589911403,-0.0019385003532276573,eV/L0
joint_trial,7,4,1,0.0009224914383922643,-0.0005820354228799117,-0.002229313465743354,eV/L0
joint_trial,7,4,2,-0.0006525875679823348,-0.0004416471267244096,0.0004740913669901753,eV/L0
joint_trial,7,4,3,-0.00017011242931575023,0.00034048040455970366,0.00037822751675480667,eV/L0
joint_trial,7,4,4,-4.931628551939712e-06,0.00040821780125207185,0.00028012801204991997,eV/L0
joint_trial,7,4,5,-0.0001245329622720715,0.000426035422978444,0.00048788278561057673,eV/L0
joint_trial,7,4,6,-0.0003072822059330748,-0.0004156473336380759,-7.02752189469362e-05,eV/L0
joint_trial,7,4,7,-0.00049835804643425,4.8765668011002645e-05,-9.399622827205545e-05,eV/L0
joint_trial,7,5,-9,-0.0005831416474370327,-2.829639865076379e-05,0.00015950398819531566,eV/L0
joint_trial,7,5,-8,-0.0009466402069301924,6.174838577318406e-05,0.00029738005303450336,eV/L0
joint_trial,7,5,-7,-0.0010526302078914143,5.846326394472856e-05,0.0003901118353237631,eV/L0
joint_trial,7,5,-6,-0.001139698974661197,0.00039674376160159485,0.0003780039772478857,eV/L0
joint_trial,7,5,-5,-0.0008030139124300791,-0.00019431625955301833,0.0004526298358144073,eV/L0
joint_trial,7,5,-4,3.078576744565614e-05,0.0008638502075535506,-0.0012369511542891128,eV/L0
joint_trial,7,5,-3,0.0016703474073513323,-0.0008545164048769352,0.0007584467795085738,eV/L0
joint_trial,7,5,-2,0.004355496848239411,-0.0027176168156600577,-0.000314772762422911,eV/L0
joint_trial,7,5,-1,0.004352495861182491,-0.0026827681284610602,0.0003383593785215075,eV/L0
joint_trial,7,5,0,0.0029345979073201276,-0.005136581495608051,-0.0017880636729506337,eV/L0
joint_trial,7,5,1,0.0015105052560676305,-2.1621165211407548e-05,-0.0021042304275801847,eV/L0
joint_trial,7,5,2,0.0005317811627951231,-9.358670825036898e-05,0.00022197962358746237,eV/L0
joint_trial,7,5,3,0.0002505109866285002,0.0004108482958939362,0.00015861881576271274,eV/L0
joint_trial,7,5,4,0.00013148696335140854,0.000613720313733982,0.00023486789787843126,eV/L0
joint_trial,7,5,5,1.2231504882975247e-06,-0.00021014896430972824,-0.0001756844646766777,eV/L0
joint_trial,7,5,6,-0.00022902723319557434,0.00010358736207287634,2.0358035666628268e-05,eV/L0
joint_trial,7,6,-8,-0.0006384291950966058,-5.40678839360635e-05,0.00043439015229040966,eV/L0
joint_trial,7,6,-7,-0.0007364571078857243,0.0001878005517787907,0.0001789297425107484,eV/L0
joint_trial,7,6,-6,-0.00042633968182814524,-0.0001052489887980908,0.00024795384135468197,eV/L0
joint_trial,7,6,-5,3.2676354903042816e-05,0.0004755891456671523,-0.0006836671848596786,eV/L0
joint_trial,7,6,-4,0.0008425274644204186,-0.0003359475700529155,0.0003246026315505719,eV/L0
joint_trial,7,6,-3,0.0022126442052697788,-0.0012012298556884375,-0.0002900134107678101,eV/L0
joint_trial,7,6,-2,0.0029085869561682617,-0.0012153037941241218,0.00011788066432178411,eV/L0
joint_trial,7,6,-1,0.0023228702201082015,-0.0014253851229984067,0.0002584862350571296,eV/L0
joint_trial,7,6,0,0.001684125415353645,-0.0029925188105823174,-0.0016343564647759233,eV/L0
joint_trial,7,6,1,0.0012375240111834624,0.00010161871151879003,-0.0019883755704760858,eV/L0
joint_trial,7,6,2,0.0007791472080247893,-0.00012339848935383592,-9.368539109319058e-05,eV/L0
joint_trial,7,6,3,0.00047506665920449547,0.000617086109092359,8.550839058871622e-07,eV/L0
joint_trial,7,6,4,0.00029742607886488315,-0.00017857788964876993,-0.000402712542188417,eV/L0
joint_trial,7,6,5,2.083658300957916e-05,6.260420601592995e-05,8.857865167096423e-05,eV/L0
joint_trial,7,7,-8,-0.00031759261992473715,2.535708260504459e-05,0.00032378556868503867,eV/L0
joint_trial,7,7,-7,-0.0003391799375228799,-0.0002089967755823522,0.0005038112264793372,eV/L0
joint_trial,7,7,-6,-2.2270462561877756e-05,0.0002502304405170865,-0.0003187995838904232,eV/L0
joint_trial,7,7,-5,0.00046655839824414426,-0.0001807528166882921,0.00018398077014527862,eV/L0
joint_trial,7,7,-4,0.0011836210653515975,-0.0004702643822085056,-0.00024524474287151033,eV/L0
joint_trial,7,7,-3,0.0017553215492364053,-0.0006858081812461599,9.024442336429313e-05,eV/L0
joint_trial,7,7,-2,0.0018297037555452804,-0.0007044326095384066,-1.157680753978604e-05,eV/L0
joint_trial,7,7,-1,0.0014125589858867374,-0.0007008746980765701,0.00022540593800979977,eV/L0
joint_trial,7,7,0,0.0011442280958473992,-0.0018243044903761786,-0.001473916644899511,eV/L0
joint_trial,7,7,1,0.0009624858313586018,0.00012506265521164967,-0.001792541486965838,eV/L0
joint_trial,7,7,2,0.0007495379113350168,-2.9213739315126524e-05,-0.00026148772447238093,eV/L0
joint_trial,7,7,3,0.0005742725721727041,-0.00015408206055739029,-0.00040163206360241757,eV/L0
joint_trial,7,7,4,0.00027269219183839884,-5.218424228631357e-05,8.973307822794482e-05,eV/L0
joint_trial,7,8,-7,4.732328152431788e-05,-0.00026452800804685153,0.0003941229278206961,eV/L0
joint_trial,7,8,-6,0.0001954693724038775,-0.00030459635149708813,0.00041259799243891404,eV/L0
joint_trial,7,8,-5,0.0006284321809333889,-0.00014811970364057744,-0.00012135733262148218,eV/L0
joint_trial,7,8,-4,0.0010618402719838708,-0.00035179849837213773,0.00010824189790931084,eV/L0
joint_trial,7,8,-3,0.0012695417448721914,-0.000383139638426352,3.577328496484333e-05,eV/L0
joint_trial,7,8,-2,0.0012086194242315281,-0.000280776789267122,-2.318644048886048e-05,eV/L0
joint_trial,7,8,-1,0.0009935168911540113,-0.000335512591862578,-4.493230286678792e-05,eV/L0
joint_trial,7,8,0,0.0008660946122875538,-0.0010187485078152877,-0.0012760112095557454,eV/L0
joint_trial,7,8,1,0.0007944218767042517,5.6419990460895697e-05,-0.0016826671447343151,eV/L0
joint_trial,7,8,2,0.0006644164412178077,-0.000895472482583395,-0.00016522067447710844,eV/L0
joint_trial,7,8,3,0.0004951447929875681,-0.00021238188244223727,0.0003552930307870641,eV/L0
joint_trial,7,9,-6,0.0003981657586253696,-0.0003212669346370755,0.00010016601635786072,eV/L0
joint_trial,7,9,-5,0.0006157231466949806,-0.00034062529208049136,0.00020971083624861853,eV/L0
joint_trial,7,9,-4,0.0008223093127381251,-0.0001866056752995168,0.0001233805449112662,eV/L0
joint_trial,7,9,-3,0.000895705439439815,-4.599380518997031e-05,4.818027157076223e-05,eV/L0
joint_trial,7,9,-2,0.0008731440094867526,-3.0256184594365018e-05,-0.00011709049075521594,eV/L0
joint_trial,7,9,-1,0.0007868890349041324,-0.0001952960003751891,-5.9710012310962114e-05,eV/L0
joint_trial,7,9,0,0.0007460822882994709,-0.001063923907819059,-0.000781279159674962,eV/L0
joint_trial,7,9,1,0.0006484291068482496,-0.0009659004781392388,-0.0004284869599108598,eV/L0
joint_trial,9,-9,0,0.0005773469296573709,0.0008754978670715318,0.00025080442869704084,eV/L0
joint_trial,9,-9,1,0.000628900564125646,0.0008766566764357057,0.000541013649048781,eV/L0
joint_trial,9,-9,2,0.000650806415147745,0.00023529007922035793,0.0001046905686473278,eV/L0
joint_trial,9,-9,3,0.0006983251723974717,4.869744453051643e-05,0.00012894346408840436,eV/L0
joint_trial,9,-9,4,0.0007234615230567776,3.49215509005911e-05,9.47184336391724e-06,eV/L0
joint_trial,9,-9,5,0.0007155799695009661,0.00010308817091952236,-9.34617556691733e-05,eV/L0
joint_trial,9,-9,6,0.0006530631781924744,0.00032107267629039455,-8.60975473397635e-05,eV/L0
joint_trial,9,-9,7,0.00040874731699007036,0.0002626063579390425,-9.277152322393878e-05,eV/L0
joint_trial,9,-8,-2,0.0005167369405602177,0.00020068227318151188,-0.00028944000131983326,eV/L0
joint_trial,9,-8,-1,0.0005908373491120366,0.0008192378614611444,0.00018682820151792756,eV/L0
joint_trial,9,-8,0,0.0006553557224054387,-2.323238800533821e-05,0.0013463820511138394,eV/L0
joint_trial,9,-8,1,0.0006840687769008525,0.0006781738869153632,0.0010034298675897335,eV/L0
joint_trial,9,-8,2,0.0007563477552525988,0.0002275146112008233,0.00013948722235166967,eV/L0
joint_trial,9,-8,3,0.0008966144011944923,0.0002184781658516195,8.236358430936711e-05,eV/L0
joint_trial,9,-8,4,0.000978489509692133,0.00022261601784092383,-7.596410684283438e-05,eV/L0
joint_trial,9,-8,5,0.0009574972862013524,0.00032333707379529717,-5.77925740834541e-05,eV/L0
joint_trial,9,-8,6,0.0007618544482205319,0.00016705499314221685,-3.283351152604678e-05,eV/L0
joint_trial,9,-8,7,0.0005160512964644138,0.00047197263688172344,-0.00018873117899561123,eV/L0
joint_trial,9,-8,8,0.00011974942590619166,0.00043539535871224376,-0.00047593740426951777,eV/L0
joint_trial,9,-7,-3,0.00041454050915702695,5.674969171700681e-05,-7.371921535857509e-05,eV/L0
joint_trial,9,-7,-2,0.000546979061748221,0.00018307635221916291,0.0004578158771831794,eV/L0
joint_trial,9,-7,-1,0.0006466998189698568,5.681137119506734e-05,0.0003322570968405995,eV/L0
joint_trial,9,-7,0,0.0007677165369753574,-3.285267103381371e-05,0.0014716212726773603,eV/L0
joint_trial,9,-7,1,0.0008624546808769955,0.0011913816272294635,0.0011499902122032583,eV/L0
joint_trial,9,-7,2,0.0010136368981005762,0.0005251086137686694,-6.995843805767428e-05,eV/L0
joint_trial,9,-7,3,0.0012698767602509421,0.0004362407154483337,-4.122085399912988e-05,eV/L0
joint_trial,9,-7,4,0.0013646112005247925,0.0005421575087157882,-1.62481386592895e-05,eV/L0
joint_trial,9,-7,5,0.0011414018925011828,0.00032649691034926923,-1.0078295606991941e-05,eV/L0
joint_trial,9,-7,6,0.000703464929143965,0.00029726126653368894,0.00012102871087100057,eV/L0
joint_trial,9,-7,7,0.00030529593981719523,-1.1756746502434814e-05,4.453916577556869e-05,eV/L0
joint_trial,9,-7,8,7.533169619382613e-05,0.0001957854414323675,-0.00022683312395500825,eV/L0
joint_trial,9,-7,9,-0.00019896577009213484,0.00010856356879294418,-0.00031989297738482504,eV/L0
joint_trial,9,-6,-4,0.0002661368046691768,-4.809745157893853e-05,-9.857993165475273e-05,eV/L0
joint_trial,9,-6,-3,0.00036010014669309476,0.00018669538167183247,0.0004494875067404676,eV/L0
joint_trial,9,-6,-2,0.0005069912569983954,-0.0005031279919562565,0.0001340635670595684,eV/L0
joint_trial,9,-6,-1,0.0007221301267920872,0.00017216153174938643,0.0002847248221771156,eV/L0
joint_trial,9,-6,0,0.000955694737559111,-2.283067122692321e-05,0.0016707404237615803,eV/L0
joint_trial,9,-6,1,0.0011630220243884423,0.001977390839765737,0.0013497031237496193,eV/L0
joint_trial,9,-6,2,0.0014678491654705904,0.0008301087003608071,-0.0002639694592724485,eV/L0
joint_trial,9,-6,3,0.0019525628861478165,0.0008630978349822127,-2.8716215346226918e-06,eV/L0
joint_trial,9,-6,4,0.0018883605753709258,0.0007573298598995547,-5.9421473639796084e-05,eV/L0
joint_trial,9,-6,5,0.0012720100004748854,0.0006335359828931427,0.0002234980036453626,eV/L0
joint_trial,9,-6,6,0.00046074726485745293,8.463325591200684e-05,-4.297266718126192e-05,eV/L0
joint_trial,9,-6,7,-2.2060213348229293e-05,-0.00015772327198781668,0.0002019184473840407,eV/L0
joint_trial,9,-6,8,-0.00023529969474153967,6.976498944444331e-05,-3.4325385160646555e-05,eV/L0
joint_trial,9,-6,9,-0.00040809667638315824,0.00012437711831989528,-0.0005093387214576037,eV/L0
joint_trial,9,-5,-5,9.683025268740033e-05,-9.84399814587828e-05,-7.515855919908179e-05,eV/L0
joint_trial,9,-5,-4,0.00010913385490410964,0.0001551140564224426,0.0002321069540679026,eV/L0
joint_trial,9,-5,-3,0.000244970104753678,-0.0005687410734069132,-0.00012509366786430276,eV/L0
joint_trial,9,-5,-2,0.0004380721925516019,-0.0003593750158807808,3.5979187253334585e-05,eV/L0
joint_trial,9,-5,-1,0.0007328283985208667,5.630091592913025e-05,0.00010256897635253572,eV/L0
joint_trial,9,-5,0,0.001214579313562259,4.95316010179681e-05,0.0019374015845036712,eV/L0
joint_trial,9,-5,1,0.0017249961208164167,0.0030791917360136717,0.0014713600897339927,eV/L0
joint_trial,9,-5,2,0.0024553296724660464,0.0016036621167671806,-0.0002882732194080362,eV/L0
joint_trial,9,-5,3,0.003111496336638163,0.0013685048625519316,-0.000127961973602556,eV/L0
joint_trial,9,-5,4,0.0023771388274680693,0.0014082771236844846,0.00028250794464920975,eV/L0
joint_trial,9,-5,5,0.0008738227962037086,0.0003399039076953511,-0.0002656772637966933,eV/L0
joint_trial,9,-5,6,-1.4360816007824069e-05,-0.0004275074895050756,0.0006211099305132576,eV/L0
joint_trial,9,-5,7,-0.0004950889400783241,2.766060928751357e-05,-6.380481835250165e-05,eV/L0
joint_trial,9,-5,8,-0.0007317029243174521,-0.00020101470553910537,-0.00023654547025646293,eV/L0
joint_trial,9,-5,9,-0.000668328491415377,0.00015096978705346397,-0.0002837444495913463,eV/L0
joint_trial,9,-5,10,-0.0006308638899137334,5.2039413587769454e-05,-0.00044345465450838995,eV/L0
joint_trial,9,-4,-6,-6.207845722365486e-05,-3.505311599246237e-05,6.770838795501325e-06,eV/L0
joint_trial,9,-4,-5,-0.00013936010446991058,0.0002822040427518821,0.00011092974498479244,eV/L0
joint_trial,9,-4,-4,-1.330922455605192e-05,-0.00048755721972424824,-0.0004198465815361499,eV/L0
joint_trial,9,-4,-3,0.0001079601481993417,-0.0004617934486772349,-0.00021442688661371914,eV/L0
joint_trial,9,-4,-2,0.0001954415457957649,-0.0004600144180634296,-0.00021104234984078272,eV/L0
joint_trial,9,-4,-1,0.00042532315971618344,0.00013587173478094459,-0.00010509753142271325,eV/L0
joint_trial,9,-4,0,0.001413001365694856,0.00013328459343540632,0.0021025576020362456,eV/L0
joint_trial,9,-4,1,0.0030208458968383266,0.005255761813929091,0.0015606716940690113,eV/L0
joint_trial,9,-4,2,0.004638115719638456,0.0029194955655978782,-0.00035016489080165144,eV/L0
joint_trial,9,-4,3,0.00464306783707033,0.0030611788381245757,0.00032138057483841056,eV/L0
joint_trial,9,-4,4,0.0017198895388671907,0.0009146937865229297,-0.0008017692233905293,eV/L0
joint_trial,9,-4,5,-2.054141869405902e-05,-0.0008881427812537354,0.0012385877118616978,eV/L0
joint_trial,9,-4,6,-0.0008858053342901444,0.00014120372451870234,-0.00034943603984385473,eV/L0
joint_trial,9,-4,7,-0.0012874546036424207,-0.0004486152186832523,-0.00047701371148148265,eV/L0
joint_trial,9,-4,8,-0.0011597235248936553,-3.668323399128676e-05,-0.0003598202708708968,eV/L0
joint_trial,9,-4,9,-0.0009064314040680531,-5.9215361287878596e-05,-0.00010920906619401272,eV/L0
joint_trial,9,-4,10,-0.0007066301560631226,0.00014359147217616694,-0.00030423205175265754,eV/L0
joint_trial,9,-3,-7,-0.0003475393687111097,-0.000350379860360803,0.00021098358836376706,eV/L0
joint_trial,9,-3,-6,-0.00037825649146993944,2.2177281878503352e-05,4.9650577918879914e-05,eV/L0
joint_trial,9,-3,-5,-0.00026010262687871047,-0.0004789890502473362,-0.00061553266957794,eV/L0
joint_trial,9,-3,-4,-0.00011579701265971318,-0.0005269233952049077,-0.0004305438992625396,eV/L0
joint_trial,9,-3,-3,2.5462206330764156e-06,-0.0006527549849711127,-0.0004191097368931363,eV/L0
joint_trial,9,-3,-2,-0.00021256987451368748,-0.0003851790768170523,-0.0003382477147112883,eV/L0
joint_trial,9,-3,-1,-0.0008567684187787133,0.00041264190500537305,-0.00028076545778511503,eV/L0
joint_trial,9,-3,0,0.0006663464889701037,0.0007981330101935225,0.0023784111193414234,eV/L0
