source_frame,atoms,observed_group,source_total_force_eV_A,predicted_total_force_eV_A,raw_force_component_RMSE_eV_A,centered_error_RMSE_eV_A,uniform_error_RMS_eV_A,zero_total_force_model_error_lower_bound_eV_A,uniform_fraction_of_squared_error
678,232,Si_O_H_vacuum1,0.26811217265486825,1.9387721558916015e-15,0.25195881469671294,0.2519579312567345,0.0006672182545487208,0.0006672182545487225,7.012562197918285e-06
679,232,Si_O_H_vacuum1,0.25948234134006354,4.4454000914842915e-15,0.2634559806416265,0.26345518926906886,0.0006457422397527595,0.0006457422397527588,6.007617418152333e-06
680,232,Si_O_H_vacuum1,0.17277324349243292,8.343863396153206e-15,0.2756851376348499,0.2756848023509781,0.00042995982172035565,0.00042995982172034877,2.4323666544485274e-06
681,232,Si_O_H_vacuum1,0.1540489723317119,3.4488466675883937e-15,0.26963696124585934,0.26963668871782354,0.00038336299846595124,0.0003833629984659443,2.0214431792537303e-06
682,232,Si_O_H_vacuum1,0.11755869236533367,4.3737714791252564e-15,0.2803516968471267,0.280351544203315,0.00029255406328753384,0.000292554063287525,1.0889448636172944e-06
683,232,Si_O_H_vacuum1,0.2080068749967204,6.417302767895823e-15,0.3146946872097013,0.31469426147500906,0.0005176414882441837,0.0005176414882441784,2.705698072071245e-06
684,232,Si_O_H_vacuum1,0.19470019183202916,3.542290046519584e-15,0.2947016457954456,0.2947012474835554,0.00048452675933403016,0.00048452675933402506,2.703151656648428e-06
685,232,Si_O_H_vacuum1,0.21297650004536822,2.2124519309251894e-15,0.2793454199862533,0.27934491718657983,0.0005300087915183615,0.0005300087915183522,3.599838658309088e-06
686,232,Si_O_H_vacuum1,0.23760845939790023,5.4163211947671766e-15,0.27840045886054776,0.2783998309075764,0.0005913073620478855,0.0005913073620478878,4.511143880503808e-06
687,232,Si_O_H_vacuum1,0.2573701980223326,3.8266474299528865e-15,0.30841186891810995,0.30841120386140175,0.0006404860047826717,0.0006404860047826768,4.312778191502874e-06
688,232,Si_O_H_vacuum1,0.24283475476449853,4.010656666373001e-15,0.2597679231547106,0.25976722022883214,0.0006043134096201694,0.0006043134096201724,5.411945546313826e-06
689,232,Si_O_H_vacuum1,0.21762022857737112,4.340176908844002e-15,0.27947935510021943,0.279478830387032,0.0005415650756476349,0.0005415650756476427,3.7549299103065164e-06
690,232,Si_O_H_vacuum1,0.1757492502228021,3.8266474299528865e-15,0.31681663018645195,0.31681632829419215,0.0004373658488190108,0.0004373658488190073,1.9057845276424346e-06
691,232,Si_O_H_vacuum1,0.24190943168197948,3.975253498795536e-15,0.3060667644394469,0.3060661723836608,0.0006020106702633551,0.0006020106702633631,3.868797806594343e-06
692,232,Si_O_H_vacuum1,0.31507195462164667,2.401779625492033e-15,0.2800511569633229,0.2800500593338646,0.0007840813698918449,0.0007840813698918503,7.83876288273207e-06
693,232,Si_O_H_vacuum1,0.2935874737788591,4.139583828500139e-15,0.2707996031360202,0.2707986175362566,0.0007306155474867522,0.0007306155474867521,7.279168496100025e-06
694,232,Si_O_H_vacuum1,0.336820640520667,2.4050250314660314e-15,0.30208008886801957,0.3020789259505083,0.0008382046873846097,0.000838204687384609,7.69938381066505e-06
695,232,Si_O_H_vacuum1,0.12680414742684085,7.025176893352192e-15,0.29060270189517734,0.29060253056250973,0.0003155621062553804,0.0003155621062553774,1.1791536416083466e-06
696,232,Si_O_H_vacuum1,0.27968213716624746,5.919230348640805e-15,0.3213489512215382,0.3213481974740785,0.0006960110223295726,0.0006960110223295811,4.6911407233706365e-06
697,232,Si_O_H_vacuum1,0.14876733330965333,7.859877202610769e-15,0.28849388726401276,0.2884936497159464,0.00037021922384891616,0.0003702192238489273,1.6468145705647969e-06
698,232,Si_O_H_vacuum1,0.13727948918193028,6.62980720404321e-15,0.2887418849423797,0.2887416828385917,0.00034163081910948694,0.0003416308191094904,1.3998919299515602e-06
699,232,Si_O_H_vacuum1,0.3669437169994488,1.9250147547474746e-15,0.2653971498781725,0.26539557887622883,0.0009131683352891184,0.0009131683352891104,1.1838840731306925e-05
700,232,Si_O_H_vacuum1,0.23917671951530967,2.494915946531976e-15,0.283183880004266,0.28318325448233406,0.0005952101008450757,0.0005952101008450675,4.417774352623238e-06
701,232,Si_O_H_vacuum1,0.33315051200080376,5.273267194922012e-15,0.28343475706558957,0.2834335445102371,0.000829071283553131,0.000829071283553128,8.556133138406013e-06
702,232,Si_O_H_vacuum1,0.3460172508082951,2.945754565036118e-15,0.2846783895347315,0.284677087223532,0.0008610911762863055,0.000861091176286308,9.149329689560005e-06
703,232,Si_O_H_vacuum1,0.1965916925646213,7.153027026829048e-15,0.29496227476984016,0.29496186904002036,0.0004892339078561565,0.0004892339078561563,2.7510605627432906e-06
704,232,Si_O_H_vacuum1,0.155744461212969,7.089811238498934e-15,0.2891940853755942,0.28919382565356355,0.00038758235606075844,0.0003875823560607797,1.796177218773116e-06
705,232,Si_O_H_vacuum1,0.04156591807431027,5.9880041192891475e-15,0.28493945664100334,0.28493943786535436,0.00010344006029879252,0.00010344006029878002,1.3178693162148385e-07
706,232,Si_O_H_vacuum1,0.2782588633225177,5.365950338995594e-15,0.2788989886692585,0.27889812901360606,0.0006924690932916134,0.0006924690932916159,6.164628503925214e-06
707,232,Si_O_H_vacuum1,0.19223745049626384,2.5820145420757907e-15,0.299041870468059,0.2990414878045467,0.00047839803358769507,0.00047839803358769523,2.559262132043631e-06
708,232,Si_O_H_vacuum1,0.2611429822529301,6.414360964892247e-15,0.26924171442186434,0.2692409301118072,0.0006498748754340992,0.0006498748754340985,5.8260579457071465e-06
709,232,Si_O_H_vacuum1,0.21753993425519064,5.9993148609410945e-15,0.28426729547722235,0.28426677998245425,0.0005413652569040052,0.0005413652569039992,3.6268280515749007e-06
710,232,Si_O_H_vacuum1,0.2033922097773704,2.7132406121510436e-15,0.3071125173097849,0.3071121002059465,0.0005061575304570587,0.0005061575304570588,2.7162914677852997e-06
711,232,Si_O_H_vacuum1,0.23662325857451846,1.2161883888976235e-15,0.30328370219244977,0.30328313053090594,0.0005888556122177731,0.0005888556122177788,3.7698102532313693e-06
712,232,Si_O_H_vacuum1,0.14407778951901482,2.8877805767053584e-15,0.29708745902835465,0.2970872426655052,0.0003585489248407273,0.0003585489248407304,1.4565594342416413e-06
713,232,Si_O_H_vacuum1,0.2899106113918888,4.353999727674824e-15,0.2792874156549285,0.2792864837955925,0.0007214653858967001,0.0007214653858967069,6.673109701051525e-06
714,232,Si_O_H_vacuum1,0.1334096416615362,7.381939597319271e-15,0.2932035201201466,0.29320333215463357,0.0003320003988180208,0.00033200039881801485,1.2821500415430982e-06
715,232,Si_O_H_vacuum1,0.1265088906492054,5.084045691930022e-15,0.2873392940350756,0.2873391215625255,0.00031482733651378835,0.00031482733651379166,1.2004797248545278e-06
716,232,Si_O_H_vacuum1,0.14535339396693436,4.951395542680039e-15,0.3079633036700487,0.3079630912359084,0.0003617233669587706,0.00036172336695877277,1.3796063655787846e-06
717,232,Si_O_H_vacuum1,0.12556157850473082,1.0914683808522208e-14,0.290896698163572,0.2908965303420533,0.00031246987564473837,0.0003124698756447443,1.1538217612271864e-06
718,232,Si_O_H_vacuum1,0.17347887493081118,3.785355833503772e-15,0.2897130757299222,0.2897127540691368,0.0004317158411207634,0.00043171584112076407,2.2205460073903224e-06
719,232,Si_O_H_vacuum1,0.12926543938803067,4.168883761650163e-15,0.320045874597573,0.32004571292903555,0.00032168722511896267,0.00032168722511894294,1.0102832716988596e-06
720,232,Si_O_H_vacuum1,0.17569289520882414,4.533790655009396e-15,0.27339064490623394,0.27339029528499526,0.0004372256049289651,0.0004372256049289626,2.5576662673518404e-06
721,232,Si_O_H_vacuum1,0.2575877862557687,1.0636290033524929e-14,0.28728550342290815,0.28728478825150233,0.0006410274902358749,0.000641027490235896,4.978813808003987e-06
722,232,Si_O_H_vacuum1,0.24594052879508027,3.862540137551417e-15,0.286764960152257,0.2867643070105821,0.0006120423728641384,0.0006120423728641315,4.555235275520973e-06
723,232,Si_O_H_vacuum1,0.1807722102974516,2.808666774861361e-15,0.314776168784205,0.3147758473186148,0.00044986588050533653,0.00044986588050533333,2.042501675602432e-06
724,232,Si_O_H_vacuum1,0.11647706459502774,4.7753304507146545e-15,0.3046037022914088,0.304603564374176,0.000289862347406709,0.0002898623474067099,9.055517091816626e-07
725,232,Si_O_H_vacuum1,0.24892934872720293,4.930190325141863e-15,0.286985620377602,0.28698495177916833,0.0006194802866243401,0.0006194802866243484,4.659450560367092e-06
726,232,Si_O_H_vacuum1,0.24659910795655335,5.195855616589294e-15,0.30192121862423965,0.30192059494312273,0.0006136812989682599,0.0006136812989682659,4.1314119991195485e-06
727,232,Si_O_H_vacuum1,0.10228883821616724,5.078284388188873e-15,0.2665658179641562,0.2665656964225665,0.000254553828789659,0.0002545538287896476,9.119065817992078e-07
728,232,Si_O_H_vacuum1,0.12498262641536184,3.310252409044606e-15,0.27200818879071775,0.2720080109667744,0.00031102910777990587,0.0003110291077798948,1.3074892047431448e-06
729,232,Si_O_H_vacuum1,0.22742948188485365,3.685983287086331e-15,0.2765427243207071,0.27654214515275605,0.0005659761749477541,0.0005659761749477473,4.188628328516004e-06
730,232,Si_O_H_vacuum1,0.11925583947867635,1.7720147237901127e-15,0.3025772761703275,0.30257713062579916,0.00029677754752348274,0.00029677754752348534,9.620318827915905e-07
731,232,Si_O_H_vacuum1,0.19628995485933973,5.690434547639703e-15,0.29922184872444996,0.29922144999719974,0.0004884830098157831,0.0004884830098157728,2.665092714337749e-06
732,232,Si_O_H_vacuum1,0.22136620536532153,3.921132046364496e-15,0.321681512353641,0.32168104064955594,0.0005508872338670555,0.0005508872338670447,2.9327376371751545e-06
733,232,Si_O_H_vacuum1,0.21808361322925426,7.269682802293612e-15,0.3120457841384533,0.312045312183165,0.0005427182448437745,0.0005427182448437766,3.0249082370499654e-06
734,232,Si_O_H_vacuum1,0.20270295675245062,3.0927234722497852e-15,0.29305232477022974,0.29305189061194,0.0005044422700282702,0.0005044422700282778,2.96300647695278e-06
735,232,Si_O_H_vacuum1,0.268430680774178,1.8044459848467814e-15,0.300772228963126,0.3007714871408223,0.0006680108870850308,0.0006680108870850266,4.932778477970747e-06
736,232,Si_O_H_vacuum1,0.1756352724220515,6.105469618268838e-15,0.3076403051917552,0.3076399946977334,0.00043708220608648304,0.0004370822060864858,2.0185512751251326e-06
737,232,Si_O_H_vacuum1,0.08983227391296482,5.053649355320396e-15,0.28633552741614876,0.28633544014666734,0.0002235546876101997,0.00022355468761020016,6.0956088047667e-07
738,232,Si_O_H_vacuum1,0.3181528890363412,6.966151851828691e-15,0.3046730709922097,0.30467204223904204,0.0007917485177956385,0.0007917485177956411,6.753149712053675e-06
739,232,Si_O_H_vacuum1,0.14042690557652035,5.765682230584617e-15,0.28326436891657986,0.2832641533498926,0.0003494634126554677,0.00034946341265547495,1.5220170899933277e-06
740,232,Si_O_H_vacuum1,0.25716779577733573,7.870063977598499e-16,0.28138449178249647,0.28138376399205345,0.000639982310857532,0.0006399823108575323,5.172918359848449e-06
741,232,Si_O_H_vacuum1,0.256217900756936,2.5219419200973697e-15,0.2756985609126595,0.27569782358963035,0.0006376184222983613,0.0006376184222983527,5.34875510930927e-06
742,232,Si_O_H_vacuum1,0.19700659824523706,4.0046015358489336e-15,0.2915069931462278,0.2915065808725067,0.0004902664333147327,0.0004902664333147417,2.8285663074705147e-06
743,232,Si_O_H_vacuum1,0.18198910878885932,3.512588446676096e-15,0.2854843597249324,0.28548400048754513,0.0004528942282276991,0.000452894228227707,2.516685408886105e-06
744,232,Si_O_H_vacuum1,0.05800268819051372,7.0271504732778225e-15,0.2992740493460139,0.2992740145363373,0.00014434425707118194,0.00014434425707118546,2.3262741743626491e-07
745,232,Si_O_H_vacuum1,0.13255382542422403,2.737549743767154e-15,0.29837826995876215,0.2983780876152765,0.0003298706327189215,0.0003298706327189242,1.222229956422195e-06
746,232,Si_O_H_vacuum1,0.25466841748705726,4.027524346742929e-15,0.30836918109001377,0.308368529832945,0.0006337624111648629,0.0006337624111648643,4.2238746345779115e-06
747,232,Si_O_H_vacuum1,0.16172749827917557,6.358389842764979e-15,0.29592379194016893,0.29592351824896845,0.00040247161494329675,0.000402471614943305,1.8497402465382172e-06
748,232,Si_O_H_vacuum1,0.0633321569086414,3.658686032644649e-15,0.2864278553581823,0.28642781199650036,0.0001576070596532914,0.00015760705965329195,3.027755705961098e-07
749,232,Si_O_H_vacuum1,0.1840472260825995,7.34175636612619e-15,0.2871428401767995,0.287142474890304,0.00045801601518272324,0.0004580160151827273,2.54428258031556e-06
750,232,Si_O_H_vacuum1,0.43317357378162724,2.4424906541753444e-15,0.27682613089375396,0.27682403199614986,0.0010779865492614531,0.0010779865492614427,1.516395609313707e-05
751,232,Si_O_H_vacuum1,0.1301214382138118,6.561596535353689e-15,0.28561643655063057,0.28561625298666443,0.0003238174456038175,0.0003238174456038169,1.2853875593721163e-06
752,232,Si_O_H_vacuum1,0.171503991795817,5.760335218184685e-15,0.2746611452084385,0.2746608136009869,0.00042680118892417566,0.0004268011889241824,2.4146644489164097e-06
753,232,Si_O_H_vacuum1,0.20417850524168904,2.2644195468014703e-15,0.27963031262582927,0.2796298509799851,0.0005081142886380415,0.000508114288638037,3.3018270353429164e-06
754,232,Si_O_H_vacuum1,0.2467785489509585,5.4878184851880885e-15,0.28746110028249666,0.2874604442746949,0.0006141278520132075,0.0006141278520131945,4.564144870847223e-06
755,232,Si_O_H_vacuum1,0.22228350546477513,3.597640837863054e-15,0.294801289054401,0.29480077006527544,0.0005531700073987098,0.0005531700073987137,3.5209389374304924e-06
756,232,Si_O_H_vacuum1,0.1820323385279951,5.777694915801204e-15,0.268876309421664,0.26887592781350955,0.0004530018088377424,0.00045300180883773737,2.83853854199635e-06
757,232,Si_O_H_vacuum1,0.2677056273217421,5.2898952465969285e-15,0.28073992081281585,0.28073913034495124,0.0006662065344732105,0.0006662065344732131,5.631309928755002e-06
758,232,Si_O_H_vacuum1,0.4408424967211526,5.208590938883218e-15,0.2977822971552576,0.29778027626707465,0.0010970712678973426,0.0010970712678973456,1.3572877534569582e-05
759,232,Si_O_H_vacuum1,0.12616319150345498,8.890280278469355e-15,0.2852472096048044,0.2852470368155065,0.00031396703696698623,0.00031396703696699155,1.211505247098743e-06
760,232,Si_O_H_vacuum1,0.12204720581172106,3.4618892035899838e-15,0.30138649420261315,0.3013863411626736,0.0003037240824536231,0.00030372408245361556,1.0155723869355488e-06
761,232,Si_O_H_vacuum1,0.2513332056043324,4.809008917875067e-15,0.28480859790945107,0.2848079111257995,0.0006254624737584116,0.0006254624737584176,4.8227674907188085e-06
762,232,Si_O_H_vacuum1,0.04577563125523919,4.341241765186055e-15,0.29706021205159533,0.29706019020936447,0.00011391626304971956,0.00011391626304973015,1.470559110570264e-07
763,232,Si_O_H_vacuum1,0.17611975897803692,5.7742271515097e-15,0.30004324588328996,0.3000429257688085,0.00043828788903268453,0.00043828788903267944,2.133787812876338e-06
764,232,Si_O_H_vacuum1,0.22141751765871445,4.620782372656675e-15,0.2675946746317708,0.26759410732269834,0.0005510149285498147,0.0005510149285498169,4.240058004817168e-06
765,232,Si_O_H_vacuum1,0.2298695874905024,5.671449654823721e-15,0.31042617233326814,0.3104256452516731,0.0005720485698971919,0.0005720485698971974,3.395855083000386e-06
766,232,Si_O_H_vacuum1,0.16307758620704255,2.7058483469297603e-15,0.2641413865760215,0.26414107481261934,0.00040583141506651826,0.00040583141506651046,2.36057834176225e-06
767,232,Si_O_H_vacuum1,0.16466195855444443,4.657646926676369e-15,0.2948696911506137,0.2948694064231181,0.00040977425041680715,0.0004097742504168082,1.9312080330369184e-06
768,232,Si_O_H_vacuum1,0.18714679257792294,8.308148362110449e-16,0.3115797437091985,0.3115793956376035,0.00046572953048637484,0.00046572953048637446,2.2342363879690465e-06
769,232,Si_O_H_vacuum1,0.3411048591748605,8.8067002465425e-15,0.3111279752250293,0.3111268172202876,0.0008488663028728384,0.0008488663028728237,7.443898837896737e-06
770,232,Si_O_H_vacuum1,0.19754542569807507,1.6011864169946884e-15,0.2618522237034553,0.26185176222561485,0.0004916073478619143,0.0004916073478619089,3.5247165542281585e-06
771,242,Si_O_H_vacuum1,0.8756547403580336,1.0180092843755265e-15,0.1355518331581687,0.13553573396099303,0.002089088843235052,0.002089088843235052,0.00023752155566265297
772,242,Si_O_H_vacuum1,0.2908645340564594,2.9622169771343026e-15,0.30302660350916827,0.30302580896257775,0.0006939285827901446,0.0006939285827901318,5.244064644266166e-06
773,242,Si_O_H_vacuum1,0.3931426994577099,7.158140888836537e-15,0.30323431605559287,0.3032328654774153,0.0009379381957100978,0.0009379381957101031,9.56735192064172e-06
774,242,Si_O_H_vacuum1,0.252936797026361,6.0647044203266556e-15,0.305450402883961,0.30544980680777917,0.0006034426770707862,0.0006034426770707903,3.9029288856928035e-06
775,242,Si_O_H_vacuum1,0.24015699419311753,8.921939011081488e-15,0.30907718292169506,0.3090766518637335,0.0005729533274593784,0.0005729533274593711,3.436407051023187e-06
776,242,Si_O_H_vacuum1,0.1487594411458657,6.034141294053971e-15,0.3385713006251039,0.33857111461477046,0.000354902080124208,0.0003549020801242308,1.0987953323039304e-06
777,242,Si_O_H_vacuum1,0.46375232332425925,4.3703355070837634e-15,0.2984943708413711,0.2984923203612622,0.0011063947467296659,0.0011063947467296507,1.373877209362234e-05
778,242,Si_O_H_vacuum1,0.15579216721959724,5.420799638382024e-15,0.334521827459102,0.3345216209758038,0.00037168037058621237,0.0003716803705862383,1.2344978266635558e-06
779,242,Si_O_H_vacuum1,0.3447475179524582,7.077835048194135e-15,0.3236203526585982,0.32361930749280277,0.0008224796375715237,0.0008224796375715169,6.459198867330888e-06
780,242,Si_O_H_vacuum1,0.2594728739626932,3.1106063782808446e-15,0.36217380352559386,0.36217327448959497,0.0006190360893792218,0.0006190360893792015,2.921446042440104e-06
781,242,Si_O_H_vacuum1,0.28165747906433647,6.070941339919543e-15,0.32197137403680953,0.3219706728337452,0.0006719628981697003,0.0006719628981696944,4.355681015883565e-06
782,242,Si_O_H_vacuum1,0.15863200401743727,7.53644380168212e-15,0.32968685416795374,0.32968663694878286,0.000378455496783302,0.0003784554967832942,1.3177298189612056e-06
783,242,Si_O_H_vacuum1,0.12787521001899033,3.9768035318997376e-15,0.3080125141564546,0.3080123630710602,0.0003050776319303365,0.0003050776319303471,9.810338888794397e-07
784,242,Si_O_H_vacuum1,0.3822212464470875,5.533323041707444e-15,0.31760975460851015,0.3176084455630489,0.0009118823947364328,0.0009118823947364473,8.243089165830014e-06
785,242,Si_O_H_vacuum1,0.2706492792817769,8.851374477315529e-15,0.32344169341674844,0.3234410488970457,0.000645700141526083,0.0006457001415260831,3.985380200929998e-06
786,242,Si_O_H_vacuum1,0.11104072766913908,5.449148328921195e-15,0.3293298304218876,0.32932972387233866,0.0002649148512842515,0.00026491485128425364,6.470688160340524e-07
787,242,Si_O_H_vacuum1,0.22286121482149399,7.460830893718047e-15,0.3596140163484556,0.35961362329589347,0.0005316900097897368,0.0005316900097897378,2.1859678958654466e-06
788,242,Si_O_H_vacuum1,0.2438982178024089,3.447170978769293e-15,0.341193472372634,0.34119297619763966,0.0005818789326574071,0.0005818789326573997,2.9084649839999807e-06
789,242,Si_O_H_vacuum1,0.15373684711920627,1.5742672795038983e-14,0.3427165325392811,0.3427163362760125,0.00036677690111009136,0.0003667769011100747,1.145338457257986e-06
790,242,Si_O_H_vacuum1,0.25417738526323663,4.621782578095568e-15,0.3160462333591548,0.3160456516021596,0.0006064024041472836,0.0006064024041472929,3.6814642826011508e-06
791,242,Si_O_H_vacuum1,0.35365885825024,7.181349572247798e-15,0.319744744118605,0.319743630889787,0.0008437398223639312,0.000843739822363933,6.963222386418849e-06
792,242,Si_O_H_vacuum1,0.14820956159950766,6.105217258353122e-15,0.31268770581138317,0.3126875058897478,0.00035359020779321957,0.0003535902077931908,1.2787299772232613e-06
793,242,Si_O_H_vacuum1,0.1504919492383289,5.349846700378417e-15,0.3261563886395466,0.32615619102505283,0.00035903540249430395,0.0003590354024943004,1.2117771770790145e-06
794,242,Si_O_H_vacuum1,0.22413502145230993,7.996881805890925e-15,0.3381709843853019,0.3381705616180008,0.0005347289874806353,0.0005347289874806351,2.500315262969851e-06
795,242,Si_O_H_vacuum1,0.36690849473150733,1.1059961307158048e-14,0.32686650229882147,0.3268653302008509,0.0008753500752115659,0.0008753500752115543,7.171709923414919e-06
796,242,Si_O_H_vacuum1,0.2760633969989742,9.10281329739968e-15,0.3406844125468806,0.34068377592169574,0.0006586168453337046,0.0006586168453337201,3.737327371711392e-06
797,242,Si_O_H_vacuum1,0.2963861963857448,2.9205407954182373e-15,0.32652306830004424,0.3265223026671135,0.000707101860609081,0.000707101860609087,4.689604548257922e-06
798,242,Si_O_H_vacuum1,0.32314853213380057,4.641741426862217e-15,0.3301437524672916,0.3301428523068956,0.0007709499670069543,0.0007709499670069512,5.453134654820127e-06
799,242,Si_O_H_vacuum1,0.4316178326913392,7.549516567451064e-15,0.3620363687313434,0.3620349043120058,0.0010297300491379643,0.001029730049137965,8.089885450192595e-06
800,242,Si_O_H_vacuum1,0.212181178348711,6.373879244140267e-15,0.3180632435159183,0.3180628406889637,0.0005062101670933892,0.0005062101670933897,2.532997495084377e-06
801,242,Si_O_H_vacuum1,0.22084833275659962,4.311326371230795e-15,0.32657627471978473,0.3265758496875,0.0005268877866409098,0.0005268877866409208,2.6029570488957203e-06
802,242,Si_O_H_vacuum1,0.10670415873966926,2.9567179783608954e-15,0.30488660809737606,0.3048865018196051,0.0002545689040165209,0.00025456890401653144,6.971624832281755e-07
803,242,Si_O_H_vacuum1,0.2369247810270173,3.893801599233592e-15,0.327544447753883,0.32754396003555664,0.0005652420913373452,0.0005652420913373619,2.978026136759821e-06
804,242,Si_O_H_vacuum1,0.33333152263060806,9.802709779302583e-15,0.3161236222609687,0.31612262199722474,0.0007952439847941172,0.0007952439847940885,6.328297482208189e-06
805,242,Si_O_H_vacuum1,0.3146882115161792,1.274882355700887e-14,0.3474785169654942,0.34747770590823895,0.0007507658001225939,0.0007507658001225948,4.66823857639559e-06
806,242,Si_O_H_vacuum1,0.5664814201456776,9.99432955373666e-15,0.35291582358478774,0.3529132358496734,0.0013514801669918509,0.001351480166991853,1.4664831974815791e-05
807,242,Si_O_H_vacuum1,0.24971474124982485,1.920557478830153e-15,0.3298198488051816,0.32981931074612636,0.0005957556738892706,0.0005957556738892733,3.262742483675269e-06
808,242,Si_O_H_vacuum1,0.3384909095756812,5.552849575635887e-15,0.36651510138594107,0.3665142117328519,0.0008075529659576835,0.0008075529659576893,4.854654042951017e-06
809,242,Si_O_H_vacuum1,0.24330062897972254,8.094736496015192e-15,0.34739730222108783,0.34739681729188043,0.0005804532381630108,0.0005804532381630086,2.7917825835887037e-06
810,242,Si_O_H_vacuum1,0.3720843160126141,1.102001435341862e-15,0.34660575953929235,0.3466046227874074,0.0008876982645087559,0.0008876982645087626,6.559325629366677e-06
811,242,Si_O_H_vacuum1,0.20712785611611076,4.027524346742929e-15,0.313555956905442,0.31355556751951497,0.0004941542292781354,0.0004941542292781266,2.4836758907982206e-06
812,242,Si_O_H_vacuum1,0.2866686030990211,4.325597599836452e-15,0.35269131662895725,0.3526906535214894,0.0006839181618488892,0.0006839181618489001,3.7602674817222967e-06
813,242,Si_O_H_vacuum1,0.32160688806332155,6.454961764553347e-15,0.3064183403177447,0.3064173796911054,0.0007672719975065945,0.0007672719975065973,6.2700237362939355e-06
814,242,Si_O_H_vacuum1,0.36071377568370494,5.420799638382024e-15,0.33659782832820584,0.33659672822640796,0.0008605710557495469,0.0008605710557495592,6.5365840630738694e-06
815,242,Si_O_H_vacuum1,0.20308809206243608,7.806375915130091e-15,0.32439371828656655,0.3243933564480924,0.00048451638273326115,0.000484516382733285,2.230858687444e-06
816,242,Si_O_H_vacuum1,0.258906150135112,6.283313068436334e-15,0.33466384832684204,0.3346632783012942,0.0006176840308899029,0.0006176840308899031,3.406552964702094e-06
817,242,Si_O_H_vacuum1,0.23065972338720617,6.60489397010309e-15,0.32036623696102745,0.3203657643377236,0.000550295261937226,0.0005502952619372236,2.95051663166635e-06
818,242,Si_O_H_vacuum1,0.1768700061408649,6.423961869778975e-15,0.3252428641465241,0.32524259041878817,0.0004219667175909085,0.00042196671759090544,1.6832198393921065e-06
819,242,Si_O_H_vacuum1,0.47633373792625144,8.876925642394028e-15,0.3359125485623388,0.33591062628645146,0.0011364107926273624,0.0011364107926273633,1.1445064469642271e-05
820,242,Si_O_H_vacuum1,0.17810721469458354,4.5627329887741915e-15,0.351513678700266,0.3515134218742761,0.0004249183816054988,0.00042491838160550527,1.4612569105122399e-06
821,242,Si_O_H_vacuum1,0.3416444509960574,6.182955524998451e-15,0.3466713949121688,0.3466704367272028,0.0008150765113624584,0.0008150765113624614,5.527907152825081e-06
822,242,Si_O_H_vacuum1,0.20414947041719522,7.421074851107613e-15,0.3278627964404508,0.32786243467871085,0.00048704856074495824,0.00048704856074498844,2.206786157330581e-06
823,242,Si_O_H_vacuum1,0.38675526871874505,5.863788236552732e-15,0.3360232786781037,0.3360220118375752,0.0009226994153110427,0.0009226994153110475,7.540180819800668e-06
824,242,Si_O_H_vacuum1,0.10581503531290125,1.0479117481786987e-14,0.3300950393124802,0.33009494277991525,0.00025244768232319436,0.00025244768232319544,5.848773190467894e-07
825,242,Si_O_H_vacuum1,0.33008836679007936,1.2008898127460163e-14,0.35649565457089405,0.35649478476019625,0.0007875066422422067,0.0007875066422422159,4.879776937241935e-06
826,242,Si_O_H_vacuum1,0.23917727724062338,6.375827876845854e-15,0.326512017010134,0.3265115184023953,0.0005706159727227872,0.000570615972722792,3.0541439949787197e-06
827,242,Si_O_H_vacuum1,0.4301055941844094,8.904696361939216e-15,0.3283406723040422,0.3283390688940804,0.00102612223381129,0.0010261222338112921,9.766722078518695e-06
828,242,Si_O_H_vacuum1,0.15629684649373332,4.285900375718285e-15,0.3434261125871823,0.34342591015234036,0.00037288440659772167,0.000372884406597713,1.1789131629335971e-06
829,242,Si_O_H_vacuum1,0.17885516555964132,7.957008480374907e-15,0.3449150753808971,0.34491481143860586,0.0004267028015777407,0.0004267028015777438,1.5304763929616498e-06
830,242,Si_O_H_vacuum1,0.30161577232345355,8.466860974526477e-15,0.3811300023778271,0.3811293230907328,0.0007195782948048872,0.0007195782948048875,3.564592054084241e-06
831,242,Si_O_H_vacuum1,0.2689404618294747,5.710435661697531e-15,0.3400085463112149,0.3400079409133799,0.0006416233389802931,0.0006416233389802871,3.5610710530235014e-06
832,242,Si_O_H_vacuum1,0.24904007372764836,5.170588855827337e-15,0.38404875600356386,0.3840482964137577,0.0005941460892795831,0.0005941460892795952,2.3933915886799936e-06
833,242,Si_O_H_vacuum1,0.2249341731958843,9.26903255184363e-15,0.39137858404152165,0.39137821613960905,0.0005366355596884031,0.0005366355596883873,1.8800300002550829e-06
834,242,Si_O_H_vacuum1,0.3526984537119789,4.84062331475946e-15,0.35778807088646425,0.35778708142274857,0.0008414485421213972,0.0008414485421213876,5.530996855356019e-06
835,242,Si_O_H_vacuum1,0.27282953542506444,7.875983876367564e-15,0.39225435881418746,0.3922538187650144,0.0006509016765311675,0.0006509016765311632,2.753564308957e-06
836,242,Si_O_H_vacuum1,0.25416908124541454,6.2333362712151064e-15,0.34163634232649237,0.34163580418096595,0.0006063825928790073,0.0006063825928790081,3.150397284300753e-06
837,242,Si_O_H_vacuum1,0.27801335300589675,9.589139651961702e-15,0.32637042436883035,0.32636975040128907,0.0006632689429597556,0.0006632689429597725,4.1300730402572245e-06
