model,model_sha256,anchor,signs,group,constraint,observable,upper_error_dual,lower_error_dual,equality_dual,bound_dual
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,C,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,D3,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,D1,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,D2,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,D_Eg,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,K3,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,critical_pair,nonnegative_bound,eta,,,,1.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,saddle_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,saddle_Hxx,-0.1310591312888447,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,fault_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,fault_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,saddle_normal_path_coupling,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_direct_017_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_direct_039_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_raised_direct_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_off_path_positive_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_off_path_negative_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,new_shockley_058_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_direct011_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_direct031_Haa,-0.0,-0.426738511193578,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_raised043_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_off_plus_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_off_minus_Haa,-0.12420691361295533,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_shockley043_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening1.21_Haa,-0.0,-0.16965136229827582,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening1.62_Haa,-0.0,-0.14834408160634582,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening1.93_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening2.71_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening4.3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v16_opening6.2_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v17_near_0.985_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v17_near_1.015_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v17_near_1.065_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,target_interval,v17_near_1.095_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,exact_anchor,normal_strain_force_ev,,,0.3331075707020218,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,exact_anchor,cohesive_ev_atom,,,-0.0030049240184852055,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,exact_anchor,C11_GPa,,,0.31226532434760945,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,exact_anchor,C12_GPa,,,-0.20720261889790337,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,exact_anchor,C44_GPa,,,0.12035722902679767,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,u,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,v,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,A,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,B,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,C,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,D3,,,,0.08418552604635388
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,D1,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,D2,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,D_Eg,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,K3,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,fit_curvatures,nonnegative_bound,eta,,,,0.0
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,saddle_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,saddle_Hxx,-0.13859023700000567,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,fault_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,fault_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,saddle_normal_path_coupling,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_direct_017_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_direct_039_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_raised_direct_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_off_path_positive_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_off_path_negative_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,new_shockley_058_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_direct011_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_direct031_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_raised043_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_off_plus_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_off_minus_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_shockley043_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening1.21_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening1.62_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening1.93_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening2.71_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening4.3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v16_opening6.2_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_near_0.985_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_near_1.015_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_near_1.065_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_near_1.095_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_direct023_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_direct023_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_direct047_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_direct047_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_off_plus_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_off_plus_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_off_minus_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_off_minus_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_shockley067_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_shockley067_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_compression_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_compression_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.045_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.045_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.255_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.255_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.555_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.555_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.855_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening1.855_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening2.455_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening2.455_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening3.75_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v17_opening3.75_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_0_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_0_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_1_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_1_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_2_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_2_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_3_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_4_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_4_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_5_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_5_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_6_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_6_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_7_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_7_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_8_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_8_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_9_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_new_9_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Haa,-0.0,-0.3689006461266454,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Hxx,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Haa,-0.0,-0.0,,
original,8736cb9d28f1430e3991b1046ef42544cefaa3c9a4f5d743e0d02931329f5c2e,bulk5_only_CONTROL,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Hxx,-0.0,-0.0,,
